Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
CaliforniaHousingDatasetValuation,14,3,PermutationIQStratified,mean,500,0.0009489242633298071,0.0002614214334539399,0.00047176898235319224,0.0017682468037657922,3.6970573668557726e-05,0.07800000000000001,0.08400680244565233,0.0,0.4,0.01188035593502388,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationIQStratified,mean,750,0.0005857132898294576,0.0001666796862097668,0.0003165834478948215,0.0012983936452538069,2.35720672809944e-05,0.098,0.09997958975384397,0.0,0.3,0.014139249179038424,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationIQStratified,mean,1000,0.000442092593663431,0.00012471406353799924,0.0002794120766846039,0.0008663397095507654,1.7637232007409843e-05,0.096,0.08797031039051803,0.0,0.3,0.012440880604044139,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationIQStratified,mean,2000,0.0001845929932289894,3.52963434700739e-05,0.000130743478246193,0.0002937210736841834,4.991656763755753e-06,0.182,0.09833304508201728,0.0,0.5,0.013906392598443378,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationIQStratified,mean,3500,0.00010047550370518116,1.9447113491474426e-05,7.589191982271464e-05,0.0001674132836853202,2.750237164865193e-06,0.272,0.11787229339849296,0.0,0.5,0.016669659595216938,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationIQStratified,mean,5000,6.910784210468064e-05,1.170956495587742e-05,4.842379923260597e-05,0.00011465430900895279,1.6559825570090559e-06,0.37200000000000005,0.1355864059166248,0.1,0.6,0.01917481341207145,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,16,0.0009445943715711762,6.972655962779498e-05,0.0008534706339574316,0.0010611351289839118,9.860824628324398e-06,0.06,0.04948716593053935,0.0,0.1,0.006998542122237651,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,50,0.0009445943715711762,6.972655962779498e-05,0.0008534706339574316,0.0010611351289839118,9.860824628324398e-06,0.06,0.04948716593053935,0.0,0.1,0.006998542122237651,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,100,0.0009445943715711762,6.972655962779498e-05,0.0008534706339574316,0.0010611351289839118,9.860824628324398e-06,0.06,0.04948716593053935,0.0,0.1,0.006998542122237651,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,250,0.0009445943715711762,6.972655962779498e-05,0.0008534706339574316,0.0010611351289839118,9.860824628324398e-06,0.06,0.04948716593053935,0.0,0.1,0.006998542122237651,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,500,0.0012011875937225987,0.000185675808292404,0.0009248410777798563,0.001866905194606615,2.6258524629170454e-05,0.028000000000000004,0.0536047515408392,0.0,0.2,0.007580856663669486,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,750,0.0014692163688473179,0.00018481403402525342,0.0011304726360532103,0.001917468527256322,2.61366513435396e-05,0.042,0.05379477252503638,0.0,0.2,0.007607729688968197,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,1000,0.0014727941427353814,0.00023562884642307937,0.001013054508434802,0.0021089876546424658,3.3322951029784604e-05,0.04800000000000001,0.061411957886299086,0.0,0.2,0.008684962373468953,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,2000,0.0022529804829326174,0.00035011011078431975,0.0013977094343830823,0.0029487633347841566,4.951304669951317e-05,0.038000000000000006,0.05303060340934453,0.0,0.2,0.007499659856232393,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,3500,0.003086379342434295,0.0005253318934821809,0.0019987314609048903,0.004501875117341951,7.429314885096385e-05,0.014000000000000002,0.04045657788144656,0.0,0.2,0.005721424112714511,,,,,
CaliforniaHousingDatasetValuation,14,3,PermutationSamplingSII,,5000,0.0037941995562480756,0.0006506294259105035,0.002655643822579675,0.005374249967652681,9.201289582016548e-05,0.038000000000000006,0.05674864018868916,0.0,0.2,0.008025469660107509,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,16,1.4341897947139068,0.2720103662351436,0.9285530038086742,2.1174949441457893,0.03846807490358126,0.03,0.05439837932759935,0.0,0.2,0.007693092581620721,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,50,0.3962190822478979,0.0629742377456855,0.24617386775727418,0.5138982476886789,0.008905902110005614,0.028000000000000004,0.04965184913423648,0.0,0.2,0.0070218318442540045,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,100,0.17559296639747735,0.01484246537189083,0.13701073088910593,0.20190615439830858,0.002099041582798103,0.024000000000000004,0.05174505793221381,0.0,0.2,0.007317856271351827,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,250,0.048509813179729654,0.004401404794111123,0.0392418259389475,0.05813175484648551,0.0006224526353325912,0.016,0.03703280399090206,0.0,0.1,0.005237229365663817,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,500,0.01129013757144662,0.0010340452562379232,0.009236008331776438,0.01380816593452257,0.0001462360825479233,0.04,0.060609152673132646,0.0,0.2,0.008571428571428572,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,750,0.004239253287748324,0.00030664852873883545,0.0037198084777478485,0.005106208223004695,4.33666508224217e-05,0.07,0.07889543583705187,0.0,0.2,0.011157499537009508,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,1000,0.18350196428438828,0.019815214208283125,0.1422300101391708,0.23575549701039364,0.0028022944674682046,0.042,0.06727949622466638,0.0,0.3,0.009514757603055262,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,2000,0.009914659484922156,0.0008149658221290726,0.007925328136034353,0.0117120222116728,0.00011525357185254735,0.036000000000000004,0.05252793231671496,0.0,0.2,0.0074285714285714285,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,3500,0.003808303758654657,0.0003227890047978377,0.003196390711685446,0.0047312563687670044,4.564925883700161e-05,0.054000000000000006,0.057887998826728036,0.0,0.2,0.00818659930393966,,,,,
CaliforniaHousingDatasetValuation,14,3,SHAPIQ,,5000,0.0022227596682677913,0.00020901473529977494,0.001682456333964036,0.0027138305888693088,2.9559147339676405e-05,0.062,0.06667006794044592,0.0,0.2,0.009428571428571427,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,16,0.011321564321164834,0.002832963599367239,0.005917019569611726,0.017737531795594615,0.00040064155439344475,0.018000000000000002,0.048191793695522865,0.0,0.2,0.006815348823929464,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,50,0.012177766647494674,0.002612033472041001,0.007758107359454396,0.019170255012608058,0.00036939731615328675,0.022000000000000002,0.0464670170494017,0.0,0.2,0.006571428571428572,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,100,0.007927404898047313,0.0010832363168095586,0.005976014979152309,0.010664358755582682,0.00015319274904871562,0.018000000000000002,0.03880879344916036,0.0,0.1,0.005488392203513871,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,250,0.005272851859556314,0.0007107557529038,0.0037009248974892426,0.0069635995994802025,0.00010051604252912547,0.034,0.06580738746446299,0.0,0.2,0.009306569985658474,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,500,0.001108541224255118,7.16852840050242e-05,0.0008957447410170274,0.0012390073221723028,1.0137830086247234e-05,0.242,0.11967643452071856,0.0,0.5,0.016924803679565583,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,750,0.0008286248848121383,5.5407650224436516e-05,0.0007205232796986331,0.0009366662774689706,7.83582504066228e-06,0.21600000000000003,0.09764575708934321,0.0,0.4,0.013809195398393797,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,1000,0.024943983419397044,0.0028018448616265153,0.01780145007452445,0.029954745597301127,0.0003962407002977585,0.032,0.055106575777102595,0.0,0.2,0.007793246683991918,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,2000,0.0006105747397458227,7.127788064629447e-05,0.0004630272626771982,0.0007660565323510465,1.0080214550720035e-05,0.124,0.12215747615103974,0.0,0.4,0.017275675951806825,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,3500,3.335720891618059e-05,1.2665534144595486e-05,1.122040724044857e-05,6.15798660867002e-05,1.7911770161986448e-06,0.632,0.15835893097772594,0.1,0.9,0.022395334791160487,,,,,
CaliforniaHousingDatasetValuation,14,3,SVARMIQ,,5000,4.028787404360965e-06,1.5632098475205123e-06,2.773036082201393e-06,1.0563639179736105e-05,2.2107125671986864e-07,0.804,0.11945454263066788,0.5,1.0,0.016893423427536552,,,,,
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,16,0.007689133909231474,0.04315503146588925,0.0007370122107664984,0.30453362323315136,0.006103043078369823,0.006000000000000001,0.023989793748209528,0.0,0.1,0.003392669167725119,0.19097544193267824,0.0036096167053077857,0.1824641227722168,0.1969280242919922,0.0005104768899614759
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,50,0.0015094142158112135,0.0007044402969831213,0.0006820064951953002,0.0044282600758416375,9.96229021875661e-05,0.006000000000000001,0.023989793748209528,0.0,0.1,0.003392669167725119,0.4866311931610107,0.008005184173174912,0.4581902027130127,0.5056502819061279,0.00113210400269984
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,100,0.02430242404229472,0.003285639278092387,0.018513417926725412,0.032474687810285834,0.0004646595628143999,0.006000000000000001,0.023989793748209524,0.0,0.1,0.003392669167725119,0.918391227722168,0.010616865299431157,0.8975875377655029,0.9385626316070557,0.0015014514896343836
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,250,0.02748948170050047,0.004720213562970876,0.019565848918133975,0.03831932480971462,0.000667539003805084,0.01,0.030304576336566323,0.0,0.1,0.004285714285714286,2.142555866241455,0.01575907290984462,2.106015205383301,2.174201011657715,0.002228669463952861
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,500,0.010312184522534072,0.0013786623786008459,0.007704770292915812,0.013499439548962266,0.00019497230337508668,0.026000000000000002,0.04869731585445518,0.0,0.2,0.006886840453253686,4.128097906112671,0.019856813044218637,4.09140157699585,4.168658494949341,0.0028081774312640946
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,750,0.006638733585541459,0.0009414915035013274,0.0051874240292583,0.00921029639826886,0.00013314700531106137,0.028000000000000004,0.04965184913423648,0.0,0.2,0.0070218318442540045,5.92558874130249,0.023114173582186804,5.879605293273926,5.97776460647583,0.003268837776297458
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,1000,108.34897210842806,274.40693982992036,1.2820709409104059,1539.5548054723422,38.80700159167712,0.004,0.019794866372215742,0.0,0.1,0.002799416848895061,7.252851939201355,0.03365322144555252,7.176138162612915,7.326127529144287,0.004759284218584542
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,2000,0.21077531760248022,0.027055541158443625,0.16375965712929053,0.29296226095711675,0.0038262313243614446,0.008,0.027404751561786976,0.0,0.1,0.0038756171332144386,7.460551152229309,0.029847951772099708,7.4008190631866455,7.558451890945435,0.004221137820516151
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,3500,0.044079732089364804,0.004825799717691309,0.03587333547540963,0.053785802575682724,0.0006824711410055302,0.014000000000000002,0.03505098327538656,0.0,0.1,0.0049569575922564215,7.821789355278015,0.032799249470738256,7.751934289932251,7.901336669921875,0.004638514343717633
CaliforniaHousingDatasetValuation,14,4,KernelSHAPIQ,,5000,0.022171099716889197,0.003023098251943324,0.016973298259205072,0.030923756961579445,0.0004275306548284646,0.014000000000000002,0.04045657788144657,0.0,0.2,0.005721424112714511,8.16980209350586,0.03092316583704217,8.100008726119995,8.236818313598633,0.004373196051825836
CaliforniaHousingDatasetValuation,14,4,PermutationIQ,inverse_variance_weighting,16,,,,,,0.0,0.0,0.0,0.0,0.0,0.028341121673583984,0.02875066926649342,0.01660299301147461,0.11369657516479492,0.004065958640397831
CaliforniaHousingDatasetValuation,14,4,PermutationIQ,inverse_variance_weighting,50,0.005181615379923921,0.001602696148584503,0.002055184503283757,0.010635079221542708,0.00022665546296913292,0.01,0.03642156795423418,0.0,0.2,0.005150787536377128,0.036708860397338866,0.00038316950309253675,0.03586411476135254,0.03799009323120117,5.4188350796122636e-05
