Game,n,k,Approximator,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se,Iterations
SOUM,15,1,KernelSHAPIQ,10000,0.0011135361864620308,0.0013982798108004605,9.766604767011353e-05,0.005599075895050248,0.00025528979802648936,0.9733333333333333,0.044977644510880356,0.9,1.0,0.008211756827352527,0.7237889687220256,0.0049332569255539005,0.7125766277313232,0.7369616031646729,0.000900685366698152,30
SOUM,15,1,PermutationIQ,10000,0.003669723100287332,0.002740958539144227,0.000819383543959784,0.012096170623913374,0.0005004282736919,0.9766666666666667,0.043018306715207615,0.9,1.0,0.007854032324531728,0.21385839780171711,0.0024937490964280435,0.20954585075378418,0.21744155883789062,0.00045529421095725386,30
SOUM,15,1,PermutationIQStratified,10000,0.001242493528418089,0.0005621366469478078,0.0004719961718888173,0.0025076340191291678,0.00010263164064454397,0.9766666666666667,0.04301830671520762,0.9,1.0,0.007854032324531728,0.2100830078125,0.002704748459289163,0.20610904693603516,0.21604299545288086,0.000493817247843338,30
SOUM,15,1,PermutationSamplingSII,10000,0.007540824669435053,0.006661603533086034,0.0018624841977619671,0.023944930918131282,0.0012162368414091113,0.9433333333333334,0.06789105539243626,0.8,1.0,0.012395154163756694,0.47000542481740315,0.0017938712314372256,0.4665868282318115,0.4738333225250244,0.0003275145795725786,30
SOUM,15,1,SHAPIQ,10000,0.0003796761555443939,0.0003262897554867469,9.230694229817427e-05,0.0014829731669085166,5.95720864543121e-05,0.98,0.04068381021724861,0.9,1.0,0.007427813527082072,0.7468692938486735,0.004694548774374216,0.7368249893188477,0.7602283954620361,0.0008571034203443296,30
SOUM,15,1,SVARMIQ,10000,0.00022361598384585755,0.0001110005880418614,9.331636289933665e-05,0.0005563790121697938,2.0265841988955226e-05,0.9866666666666667,0.03457459036417603,0.9,1.0,0.006312427686319989,1.2674583911895752,0.005428346335340722,1.249835729598999,1.2798609733581543,0.0009910759126055449,30
SOUM,15,2,KernelSHAPIQ,10000,0.011975130411742394,0.013634091903197724,0.000837048203282028,0.039609604375730155,0.002489233228826645,0.77,0.14419813954512678,0.4,1.0,0.026326857926381234,0.786698309580485,0.0049255068377976885,0.775097131729126,0.8001179695129395,0.0008992704007359076,30
SOUM,15,2,PermutationIQ,10000,0.013371145292394237,0.003558231683558947,0.008868216341850813,0.026501178646196222,0.0006496412526382731,0.76,0.11919268665368755,0.5,0.9,0.021761507723289872,0.42603517373402916,0.014800521748166158,0.4161064624786377,0.5031275749206543,0.002702193208105468,30
SOUM,15,2,PermutationIQStratified,10000,0.011567523699765884,0.0027401293904888405,0.0072010955857709094,0.02128084872751027,0.0005002768925512066,0.7933333333333333,0.0944433175501849,0.6,0.9,0.017242911809286603,0.41721646785736083,0.0011473826580728538,0.41438984870910645,0.4194920063018799,0.00020948245463891455,30
SOUM,15,2,PermutationSamplingSII,10000,0.09422188914260407,0.05581594428151231,0.04287309412519146,0.2714781693807397,0.010190550583811925,0.5066666666666666,0.15070714541175848,0.2,0.7,0.027515234373077103,0.3266532262166341,0.000863032222591139,0.3252131938934326,0.329453706741333,0.0001575674053889951,30
SOUM,15,2,SHAPIQ,10000,0.0020523663107740015,0.0010287074998890403,0.0010460546856643626,0.0044977339550066565,0.00018781543425465684,0.89,0.06617635789938568,0.8,1.0,0.012082094665009572,0.9298324505488078,0.0066066021917838376,0.9206943511962891,0.9438598155975342,0.001206195016301028,30
SOUM,15,2,SVARMIQ,10000,0.0011264664407920329,0.000220423796587193,0.000816342073304074,0.0016599613789976338,4.024369520057862e-05,0.9033333333333334,0.06686751354593717,0.7,1.0,0.012208281844464014,8.415744789441426,0.016940300255977522,8.38187050819397,8.459283351898193,0.00309286152703657,30
SOUM,15,3,KernelSHAPIQ,10000,0.07068437893945467,0.08222234320028476,0.00548433960195171,0.23293169039263986,0.015011677367242491,0.56,0.2283373185322162,0.1,0.9,0.041688500026779075,1.9830330610275269,0.006465899657441612,1.970205545425415,1.9942259788513184,0.0011805063656485665,30
SOUM,15,3,PermutationIQ,10000,0.044767185590772085,0.007245471348323447,0.031399917348191815,0.06161510370336977,0.0013228360324113741,0.4766666666666667,0.13817363722139078,0.1,0.7,0.025226939319563723,1.8837661345799763,0.02380314336794129,1.8321573734283447,1.9772629737854004,0.004345839520716979,30
SOUM,15,3,PermutationIQStratified,10000,0.043693922613943954,0.006246963455218809,0.032318135336122725,0.05761773253835423,0.0011405342667779185,0.48666666666666664,0.15698305055298023,0.1,0.8,0.028661052644613706,1.8443088769912719,0.03824552030416663,1.8086597919464111,1.9245214462280273,0.0069826447313713035,30
SOUM,15,3,PermutationSamplingSII,10000,0.57420265146152,0.30370866289036397,0.2620836805871934,1.2160290748594473,0.055449361858261506,0.09333333333333334,0.08276819867946672,0.0,0.3,0.015111336486937747,0.27461197376251223,0.0008089384087384471,0.2733759880065918,0.2762570381164551,0.00014769127136612616,30
SOUM,15,3,SHAPIQ,10000,0.013070501135121683,0.006885940379751298,0.005816953003568703,0.027920535710391627,0.0012571949585418254,0.7,0.1144702942944678,0.5,0.9,0.02089932078311165,1.701565718650818,0.008687447150574183,1.687103033065796,1.723752498626709,0.0015861035905011512,30
SOUM,15,3,SVARMIQ,10000,0.005635709890915919,0.0011438976165619665,0.0038401925915478668,0.00850715621283753,0.0002088461760224614,0.7899999999999999,0.08448627719625694,0.6,0.9,0.01542501327334141,68.87936130364736,0.11238867657231427,68.7070152759552,69.12046599388123,0.020519271122269877,30
SOUM,15,4,KernelSHAPIQ,10000,1.1702184021543967,1.2793683537864278,0.08294989446127099,3.3039951400562533,0.23357963557569214,0.09666666666666666,0.10661996103898193,0.0,0.4,0.01946605258045745,15.24567306836446,0.23792483466302758,15.046521186828613,15.895200252532959,0.04343893297854241,30
SOUM,15,4,PermutationIQ,10000,0.15131770476370027,0.018126237084187122,0.11988518220416454,0.19281547583290587,0.0033093829778986527,0.14,0.11017227888394956,0.0,0.4,0.020114614118829754,7.91371320883433,0.05244994512975054,7.817610263824463,8.01193380355835,0.009576006029157527,30
SOUM,15,4,PermutationIQStratified,10000,0.15103792946609113,0.018852800911682024,0.11894051400218966,0.20674318485647472,0.003442034777160736,0.14333333333333334,0.12228664272317621,0.0,0.5,0.022326384233686197,8.532934101422628,0.28841569680952284,8.029313325881958,9.328474283218384,0.05265726102704875,30
SOUM,15,4,PermutationSamplingSII,10000,0.24770693564827456,0.12389603102196904,0.09115499891073642,0.47668963144256565,0.022620216992030758,0.020000000000000004,0.04842341981115023,0.0,0.2,0.008840866447369844,0.2547455310821533,0.0048797860283684115,0.251934289932251,0.2801475524902344,0.0008909229611786389,30
