Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusLocalXAI,14,1,PermutationSamplingSII,,750,0.0011783083261398758,0.0017451844620230198,1.3240744548462746e-08,0.007723125469447175,0.0002468063535035748,0.9520000000000001,0.050467204950444815,0.9,1.0,0.007137140569598167,,,,,
AdultCensusLocalXAI,14,1,PermutationSamplingSII,,1000,0.001492782645494981,0.0031185811500503255,7.299299164998143e-08,0.018293638478722247,0.0004410339757762255,0.9520000000000001,0.05436085025840125,0.8,1.0,0.007687785169756405,,,,,
AdultCensusLocalXAI,14,1,PermutationSamplingSII,,2000,0.0007500851566999174,0.0018323335803268248,2.446368281812428e-08,0.011554477336334834,0.0002591311000089847,0.9540000000000001,0.05424810727442149,0.8,1.0,0.007671840904055743,,,,,
AdultCensusLocalXAI,14,1,PermutationSamplingSII,,3500,0.00023523875303845356,0.0003394571821544434,1.007643776718076e-08,0.0012981763372679558,4.8006495084776805e-05,0.958,0.053794772525036366,0.8,1.0,0.007607729688968197,,,,,
AdultCensusLocalXAI,14,1,PermutationSamplingSII,,5000,0.0001816970700629836,0.0003841928587874185,6.207475588896304e-09,0.0021119386495915085,5.433307514640586e-05,0.958,0.049856938190329,0.9,1.0,0.007050835816716035,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,16,0.009973195867510064,0.019274470657306707,3.220991152689407e-08,0.08193688554949283,0.002725821781112541,0.736,0.07216760537322914,0.6,0.9,0.010206040628281005,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,50,0.003002997050462519,0.006763958011924679,3.2703928989207814e-08,0.036135963205852585,0.0009565681155786036,0.7559999999999999,0.09293403409880344,0.6,1.0,0.013142857142857147,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,100,0.0017060932612902866,0.004525693494488881,3.6609435501238394e-08,0.022769637381639153,0.0006400297119049862,0.772,0.08339725439615102,0.6,0.9,0.011794152823171599,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,250,0.00127342591282076,0.003423645832489472,4.0534861628284866e-08,0.01619850328578836,0.00048417663690687355,0.812,0.08953394066281373,0.6,1.0,0.012662011317805909,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,500,0.001340222468402405,0.003934088077497213,4.291798087330637e-08,0.019074442824916143,0.0005563640714766854,0.8220000000000001,0.09749934589000891,0.6,1.0,0.013788489728015607,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,750,0.001300623278548541,0.0037790696421319456,4.1052696263449375e-08,0.018270494144216637,0.0005344411541055435,0.8320000000000001,0.0957036241396813,0.6,1.0,0.013534536322659444,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,1000,0.0005881001606559148,0.0016017435106877485,5.939162782118095e-09,0.00980192840751554,0.0002265207396257708,0.8140000000000001,0.08083745343311492,0.6,1.0,0.011432142299281463,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,2000,3.4534913413114756e-05,9.856777530169359e-05,8.932143326445356e-10,0.0005874328380346634,1.3939588464459888e-05,0.8740000000000001,0.07230886134196438,0.7,1.0,0.010226017238956157,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,3500,1.3929317843405189e-05,3.620803486665531e-05,1.6858423996641762e-10,0.00016691028189628186,5.120589397530184e-06,0.902,0.09145089013302411,0.6,1.0,0.012933108911721457,,,,,
AdultCensusLocalXAI,14,1,SHAPIQ,,5000,8.81762990325971e-06,2.4558542692605296e-05,2.1987248533911207e-10,0.0001130858067989169,3.4731024148001077e-06,0.9259999999999999,0.0803309481114831,0.7,1.0,0.01136051162975488,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,16,0.00512440678012738,0.011872983796904697,7.541000433028135e-08,0.06731367106505266,0.001679093471141863,0.7340000000000001,0.09606545387688246,0.6,1.0,0.01358570677482142,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,50,0.002821447179221154,0.006879372998415425,5.108590973936445e-08,0.03432977058357047,0.0009728902594982361,0.762,0.06966391622992352,0.6,0.9,0.009851965514038101,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,100,0.001477702002763192,0.004105104706573469,3.309786276182596e-08,0.019949297738681655,0.0005805494750997824,0.78,0.09258200997725517,0.6,1.0,0.013093073414159545,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,250,0.0013169292339724626,0.003810696962604405,3.708625599341929e-08,0.01855898545420399,0.0005389139326609109,0.8160000000000001,0.08656718518596067,0.6,1.0,0.012242448734644888,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,500,0.0012930517182637344,0.0037624849403035125,4.3487154227198046e-08,0.018077628905647108,0.0005320957230801753,0.8240000000000001,0.09806287029560294,0.6,1.0,0.013868184113727542,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,750,0.0012947506076818813,0.003764896892580232,4.134876783767429e-08,0.017982161161702953,0.0005324368246423288,0.8320000000000001,0.09987747595970593,0.7,1.0,0.014124808107780886,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,1000,0.0003162462478579944,0.0006752662922091503,8.221448662909544e-09,0.003218982627310258,9.549707486555737e-05,0.794,0.09348141799418795,0.6,1.0,0.013220268915724889,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,2000,1.7261591543377825e-05,5.275320622183807e-05,7.485789689552395e-10,0.00034618189235753664,7.460429969758816e-06,0.894,0.08184106049944287,0.6,1.0,0.011574073771730909,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,3500,6.401367480749206e-06,1.715899736348294e-05,1.7966899266130774e-10,9.442494683263111e-05,2.4266486788161755e-06,0.912,0.07461465632686051,0.8,1.0,0.010552105892925361,,,,,
AdultCensusLocalXAI,14,1,SVARMIQ,,5000,4.2051766927161635e-06,1.0837511985509322e-05,1.5088337449964151e-10,5.7365997473568366e-05,1.5326556432288252e-06,0.924,0.07708992893275451,0.8,1.0,0.010902162301907948,,,,,
AdultCensusLocalXAI,14,2,KernelSHAPIQ,,16,66597007124631.73,468994815504318.5,4.9211867016728654e-08,3316553379711991.5,66325882876887.48,0.14,0.12936264483053453,0.0,0.5,0.01829464067837957,,,,,
