Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,1000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,2000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,3500,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,inverse_variance_weighting_optimal,5000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,16,0.247079593271265,0.047978175559748905,0.14928366117894362,0.36182750275114317,0.006785138657451426,0.81,0.06468132241526729,0.7,0.9,0.009147320339189786,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,50,0.08352547138739219,0.04018836258845861,0.023975754031543606,0.19399601965194954,0.005683492742216565,0.894,0.05858884758402821,0.8,1.0,0.008285714285714283,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,100,0.03455531404055005,0.01836410619140391,0.004606408203056558,0.1017120830604208,0.0025970768036743135,0.958,0.049856938190328944,0.9,1.0,0.007050835816716035,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,250,0.015612712531406128,0.01078535498354356,0.0026422500216568313,0.054665990087141215,0.001525279529273555,0.99,0.030304576336566306,0.9,1.0,0.004285714285714284,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,500,0.006982574744129285,0.00379334459186725,0.0015529155130196753,0.0188716307818908,0.0005364599368573297,0.998,0.01414213562373094,0.9,1.0,0.0019999999999999996,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,750,0.004625978028296962,0.003098426226802512,0.0010499470850486821,0.014937616198934916,0.00043818363919566073,0.998,0.014142135623730944,0.9,1.0,0.0019999999999999996,,,,,
AdultCensusUnsupervisedData,14,1,PermutationIQ,mean,1000,0.0038171589365818275,0.0021350794227071733,0.000672395592567134,0.008972670622470907,0.00030194582763362024,1.0,0.0,1.0,1.0,0.0,,,,,
