Game,n,k,Approximator,Variant,Budget,MSE_mean,MSE_std,MSE_min,MSE_max,MSE_se,Prec10_mean,Prec10_std,Prec10_min,Prec10_max,Prec10_se,Runtime_mean,Runtime_std,Runtime_min,Runtime_max,Runtime_se
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,13,6.543090500458286e+18,4.624014032312298e+19,109.00664231641997,3.2697086545161467e+20,6.539343357099555e+18,0.862,0.05674864018868915,0.8,1.0,0.008025469660107505,,,,,
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,50,257.33026486715187,280.0876771506921,7.847478602965047,1209.6707209675344,39.61037916800856,0.8660000000000001,0.05573259772323186,0.8,1.0,0.00788177955664784,,,,,
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,100,69.08837698503984,63.08295262184825,3.3498418038071445,297.5481422113193,8.921276715235718,0.858,0.06091144458665097,0.8,1.0,0.008614179103817904,,,,,
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,200,34.77675032509882,36.75766494669065,1.1413552225991443,177.74403023996126,5.1983188288776025,0.878,0.0648074069840786,0.8,1.0,0.009165151389911677,,,,,
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,350,13.084729906957005,12.092234675762437,0.14269021700530288,63.61399684930401,1.7101002277861463,0.882,0.05602477586036449,0.8,1.0,0.007923099785064025,,,,,
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,500,9.542349027504525,9.340833531286565,0.247412514857708,42.98448447225156,1.320993346381483,0.8960000000000001,0.060474315681476355,0.8,1.0,0.008552359741197576,,,,,
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,750,14.823926164615168,14.138423608975073,0.49200247720357826,62.378121255357485,1.9994750418388507,0.882,0.07196938124462852,0.8,1.0,0.010178007503175355,,,,,
BikeSharingLocalXAI,12,1,KernelSHAPIQ,,1000,6.243924636822831,8.07980739033633,0.21917472554559514,46.10080961324274,1.1426573192775997,0.912,0.0593845991166472,0.8,1.0,0.008398250546685181,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,13,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,50,422.108665279375,608.598661373994,10.03379277620387,2355.9176424498614,86.06884809572131,0.958,0.06091144458665098,0.8,1.0,0.008614179103817904,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,100,165.45061549286078,225.3879536904627,3.8537487333047618,1014.8559383193541,31.874670090457148,0.958,0.06091144458665098,0.8,1.0,0.008614179103817904,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,200,90.65836757196912,117.85758272442041,0.6672002341063866,557.8552621258478,16.66757919173843,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,350,45.60458725145214,73.85935733669963,0.363001928324065,439.95927577731726,10.445290485372139,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,500,25.855764959529992,34.3551858013951,0.6550618027303109,191.60170732627216,4.8585569698180535,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,750,21.526425860382528,47.02472884274816,0.7539122415684191,294.7074142985595,6.65030092963317,0.96,0.060609152673132646,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting,1000,14.945484678926992,30.05103757269726,0.3729336175509355,205.44926238241806,4.249858489869192,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,13,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,50,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,100,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,200,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,350,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,500,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,750,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,inverse_variance_weighting_optimal,1000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,13,,,,,,0.812,0.032826072265931594,0.8,0.9,0.004642307659791976,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,50,422.10866527937503,608.5986613739941,10.033792776203871,2355.9176424498614,86.06884809572131,0.958,0.06091144458665098,0.8,1.0,0.008614179103817904,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,100,165.45061549286078,225.38795369046275,3.853748733304767,1014.8559383193541,31.874670090457155,0.958,0.06091144458665098,0.8,1.0,0.008614179103817904,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,200,90.65836757196912,117.8575827244204,0.667200234106386,557.8552621258477,16.66757919173843,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,350,45.60458725145213,73.85935733669963,0.3630019283240657,439.95927577731726,10.445290485372139,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,500,25.85576495952999,34.355185801395095,0.6550618027303112,191.60170732627216,4.858556969818053,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,750,21.526425860382528,47.02472884274815,0.7539122415684191,294.7074142985594,6.650300929633168,0.96,0.060609152673132646,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQ,mean,1000,14.945484678926993,30.051037572697265,0.3729336175509353,205.44926238241808,4.249858489869193,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,13,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,50,,,,,,0.878,0.0648074069840786,0.8,1.0,0.009165151389911677,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,100,159.38958278241057,209.75165480459032,4.805346203450708,838.7847745982793,37.67250931179428,0.9540000000000001,0.057887998826728015,0.8,1.0,0.008186599303939657,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,200,90.8790091726109,110.044173862267,1.8695803211572608,482.793209601464,15.562596313616087,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,350,36.67480943256081,40.580604534153956,1.5883438410361626,183.1220237625049,5.738964130149966,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,500,23.545206068368092,30.496751473425192,0.7447465021735732,141.01040908401703,4.312891954203957,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,750,16.03466553535463,24.263728991724808,0.7030574024484025,142.61894047658527,3.431409461384248,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting,1000,11.618923850730244,18.617488481637213,0.2728789349573027,108.96354083369859,2.632910470805623,0.958,0.06091144458665097,0.8,1.0,0.008614179103817904,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,13,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,50,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,100,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,200,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,350,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,500,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,750,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,inverse_variance_weighting_optimal,1000,,,,,,0.8,0.0,0.8,0.8,3.172065784643304e-17,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,mean,13,,,,,,0.812,0.032826072265931594,0.8,0.9,0.004642307659791976,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,mean,50,434.4370949823758,622.2173997361953,3.8479841834027995,2349.075588536463,87.99482854514487,0.956,0.061145527311521994,0.8,1.0,0.008647283400240888,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,mean,100,182.15515703375218,247.499869486156,4.504731292774846,973.4022635629226,35.00176721128928,0.958,0.06091144458665098,0.8,1.0,0.008614179103817904,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,mean,200,90.8790091726109,110.04417386226699,1.8695803211572628,482.793209601464,15.562596313616085,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,mean,350,36.674809432560814,40.58060453415397,1.5883438410361634,183.1220237625049,5.7389641301499665,0.96,0.06060915267313264,0.8,1.0,0.00857142857142857,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,mean,500,23.545206068368092,30.4967514734252,0.7447465021735732,141.01040908401703,4.312891954203958,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
BikeSharingLocalXAI,12,1,PermutationIQStratified,mean,750,16.03466553535463,24.263728991724815,0.7030574024484015,142.61894047658535,3.431409461384249,0.9620000000000001,0.06023762469230862,0.8,1.0,0.008518886580500326,,,,,
