Game,k,Group,Approximator,Variant,Budget,ErrorSquared_mean,ErrorSquared_std,ErrorSquared_min,ErrorSquared_max,ErrorSquared_se,Error_mean,Error_std,Error_min,Error_max,Error_se
AdultCensusLocalXAI,2,"(1, 4)",PermutationIQ,player_1,100,0.00033117283950617255,0.00019554557899479643,0.00019290123456790228,0.0004694444444444428,0.00013827160493827024,0.0038888888888888515,0.025141574442188355,-0.013888888888888926,0.02166666666666663,0.017777777777777774
AdultCensusLocalXAI,2,"(1, 4)",PermutationIQ,player_1,1000,1.162857690091942e-05,6.253002585803495e-06,7.207036369720752e-06,1.6050117432118087e-05,4.421540531198668e-06,0.0006608336890026665,0.004731146951088826,-0.0026845924029023013,0.004006259780907634,0.003345426091904968
AdultCensusLocalXAI,2,"(1, 4)",PermutationIQ,player_1,10000,6.62806295812961e-05,3.7906122472119075e-05,3.947695333277292e-05,9.308430582981927e-05,2.6803676248523173e-05,0.00796554480378006,0.0023793804068574613,0.006283068783068742,0.009648020824491376,0.0016824760207113168
AdultCensusLocalXAI,2,"(1, 4)",PermutationIQ,player_4,100,0.0005015432098765415,0.0006110799343587434,6.944444444444378e-05,0.0009336419753086393,0.0004320987654320977,0.019444444444444403,0.01571348402636772,0.008333333333333293,0.030555555555555513,0.011111111111111108
AdultCensusLocalXAI,2,"(1, 4)",PermutationIQ,player_4,1000,0.00023451283345735183,0.00010242047547969808,0.0001620906207133068,0.00030693504620139686,7.242221274404502e-05,-0.01512552164840901,0.0033856840729348087,-0.017519561815336503,-0.012731481481481517,0.0023940401669274927
AdultCensusLocalXAI,2,"(1, 4)",PermutationIQ,player_4,10000,7.167075465897103e-05,2.182125780601261e-06,7.01277587221059e-05,7.321375059583617e-05,1.5429959368651363e-06,0.008465367619110896,0.0001288854707074406,0.008374231828777246,0.008556503409444548,9.113579033365096e-05
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,inverse_variance_weighting,100,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,inverse_variance_weighting,1000,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,inverse_variance_weighting,10000,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,inverse_variance_weighting_optimal,100,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,inverse_variance_weighting_optimal,1000,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,inverse_variance_weighting_optimal,10000,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,mean,100,0.0006073979591836732,2.489304484789721e-05,0.0005897959183673442,0.0006250000000000022,1.7602040816328966e-05,0.00035714285714290653,0.034850262787051264,-0.02428571428571423,0.025000000000000043,0.024642857142857136
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,mean,1000,3.28062698088712e-06,1.913190699340953e-08,3.26709867971505e-06,3.2941552820591906e-06,1.3528301172070318e-08,3.7345283824636796e-06,0.0025614890334275807,-0.0018075117370891537,0.001814980793854081,0.0018112462654716172
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,mean,10000,4.6734185515779383e-07,6.508418278917579e-07,7.127185175683947e-09,9.275565251399037e-07,4.6021466998210983e-07,0.00043933735110210565,0.0007407085082330011,-8.442265795202107e-05,0.0009630973601562324,0.0005237600090541268
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,player_1,100,0.002429591836734693,9.957217939158209e-05,0.0023591836734693818,0.002500000000000004,7.040816326531108e-05,0.0007142857142857645,0.06970052557410253,-0.04857142857142851,0.05000000000000004,0.04928571428571427
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,player_1,1000,1.312250792354848e-05,7.65276279731368e-08,1.3068394718860554e-05,1.3176621128236407e-05,5.411320468792635e-08,7.469056764878353e-06,0.005122978066855161,-0.0036150234741783565,0.003629961587708113,0.0036224925309432344
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,player_1,10000,1.8693674206310887e-06,2.6033673115668853e-06,2.850874070275241e-08,3.710226100559425e-06,1.840858679928336e-06,0.0008786747022041621,0.0014814170164660022,-0.00016884531590409137,0.0019261947203124156,0.0010475200181082535
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,player_5,100,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,player_5,1000,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 5)",PermutationIQ,player_5,10000,2.422881936140866e-33,0.0,2.422881936140866e-33,2.422881936140866e-33,0.0,4.92227786308419e-17,0.0,4.92227786308419e-17,4.92227786308419e-17,0.0
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,inverse_variance_weighting,100,0.005797450193299224,0.0075754926264253045,0.00044076798632520185,0.011154132400273246,0.005356682206974022,0.042309325470662934,0.08952509337070513,-0.020994475138121502,0.10561312607944737,0.06330380060878443
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,inverse_variance_weighting,1000,7.783175941449492e-05,9.805065364417078e-05,8.49947732292829e-06,0.00014716404150606156,6.933228209156662e-05,0.007523252516044977,0.006516506885489779,0.0029153863076663254,0.012131118724423628,0.004607866208378651
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,inverse_variance_weighting,10000,8.442733448497741e-07,1.1509586072952562e-06,3.0422708766273974e-08,1.6581239809332743e-06,8.138506360835001e-07,0.000556630281415613,0.0010338627323401783,-0.00017442106743817954,0.0012876816302694056,0.0007310513488537926
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,inverse_variance_weighting_optimal,100,0.005389248351981713,0.006938450280563525,0.00048302310766954105,0.010295473596293885,0.004906225244312171,0.03974441326134906,0.08728837226678951,-0.021977786687233568,0.1014666132099317,0.06172219994858263
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,inverse_variance_weighting_optimal,1000,7.122286242289509e-05,9.207454540653745e-05,6.11632699126378e-06,0.0001363293978545264,6.51065354316313e-05,0.007074569483037253,0.006507430991193547,0.0024731209010607994,0.011676018065013706,0.004601448581976453
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,inverse_variance_weighting_optimal,10000,7.834112457068441e-07,1.1055087027863158e-06,1.6985453058967634e-09,1.5651239461077916e-06,7.817127004009474e-07,0.0006049178632215931,0.0009137676121008735,-4.121341172357323e-05,0.0012510491381667595,0.0006461312749451663
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,mean,100,0.005911728395061731,0.0077301611696381275,0.00044567901234567715,0.011377777777777785,0.005466049382716053,0.04277777777777782,0.0903525331516144,-0.021111111111111067,0.1066666666666667,0.06388888888888888
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,mean,1000,0.00013591367575879754,0.000143143026807385,3.4696270823727865e-05,0.00023713108069386721,0.00010121740493506968,0.01064470754098106,0.006723671188536587,0.005890354049098226,0.015399061032863894,0.004754353491882834
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,mean,10000,3.1960155028560806e-06,3.978215581770218e-06,3.829922879643731e-07,6.009038717747788e-06,2.8130232148917073e-06,0.0015350988880401086,0.0012957522192102184,0.0006188637070990454,0.002451334068981172,0.0009162351809410632
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,player_1,100,0.005246913580246916,0.006721879277946199,0.0004938271604938252,0.010000000000000007,0.004753086419753091,0.03888888888888893,0.08642416214502247,-0.022222222222222178,0.10000000000000003,0.0611111111111111
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,player_1,1000,5.757144137185427e-05,7.826253472034444e-05,2.231472358251089e-06,0.00011291141038545745,5.533996901360317e-05,0.006059894721866597,0.006457417027224992,0.0014938113529663272,0.010625978090766866,0.004566083368900268
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,player_1,10000,1.2984418826598548e-06,1.053020817465151e-06,5.538437218996448e-07,2.0430400434200647e-06,7.445981607602099e-07,0.00034257137198318293,0.0015369363928005703,-0.0007442067736184916,0.0014293495175848575,0.0010867781456016742
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,player_6,100,0.006622222222222224,0.00879955105476593,0.00039999999999999807,0.01284444444444445,0.006222222222222226,0.046666666666666703,0.09428090415820632,-0.019999999999999952,0.11333333333333336,0.06666666666666665
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,player_6,1000,0.0002563678185967892,0.00021290642086212142,0.00010582024464702616,0.00040691539254655233,0.00015054757394976305,0.015229520360095526,0.00698992534984818,0.010286896745230126,0.020172143974960925,0.004942623614865399
AdultCensusLocalXAI,2,"(1, 6)",PermutationIQ,player_6,10000,1.5961957648773722e-05,2.252168843798146e-05,3.6719030506368706e-08,3.188719626704107e-05,1.592523861826735e-05,0.0027276264040970344,0.0041284408312210075,-0.0001916221033867667,0.005646874911580836,0.0029192485074838012
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,inverse_variance_weighting,100,9.829131799446401e-05,5.348526435170644e-05,6.047152487781728e-05,0.00013611111111111075,3.781979311664673e-05,0.00194516136961383,0.013748284637773984,-0.007776343927438992,0.011666666666666652,0.00972150529705282
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,inverse_variance_weighting,1000,1.7551949135824607e-05,2.5038640845869265e-06,1.5781449862443745e-05,1.932244840920547e-05,1.770499273380863e-06,0.004184159001665189,0.0002992075687838881,0.00397258730079576,0.004395730702534616,0.00021157170086942784
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,inverse_variance_weighting,10000,1.0389054889086123e-05,4.581462701565157e-06,7.149471545056162e-06,1.3628638233116085e-05,3.2395833440299613e-06,0.003182774065384456,0.000719727917760909,0.0026738495741264433,0.0036916985566424684,0.0005089244912580126
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,inverse_variance_weighting_optimal,100,0.0006622550452269157,0.0008152879298659509,8.575942139915947e-05,0.001238750669054672,0.0005764956238277562,-0.02222826411398844,0.018338992322681713,-0.03519588994548471,-0.009260638282492167,0.012967625831496273
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,inverse_variance_weighting_optimal,1000,3.808607450733589e-06,7.850139238187438e-07,3.253518781875495e-06,4.363696119591682e-06,5.550886688580937e-07,0.0019463487413119984,0.00020166322385000237,0.001803751308211721,0.002088946174412276,0.00014259743310027738
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,inverse_variance_weighting_optimal,10000,1.031967186508016e-05,4.437561043103128e-06,7.181842359572688e-06,1.345750137058763e-05,3.1378295055074706e-06,0.00317417134255003,0.0006990109487186866,0.0026798959605874046,0.0036684467245126553,0.0004942753819626253
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,mean,100,0.00011040962970836489,6.905708501548689e-05,6.157889660493819e-05,0.00015924036281179157,4.8830733103426684e-05,-0.002385912698412705,0.014471838190355633,-0.012619047619047627,0.007847222222222217,0.010233134920634922
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,mean,1000,0.00037986496552420675,9.028599291847395e-06,0.0003734807817403254,0.0003862491493080881,6.384183783881354e-06,0.01948943661971829,0.0002316280215794644,0.01932565087494663,0.019653222364489954,0.00016378574477166237
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,mean,10000,1.8729102432600233e-05,9.490871815563874e-06,1.201804261244274e-05,2.544016225275773e-05,6.7110598201574934e-06,0.0042552645166281395,0.0011151917558211413,0.003466704863763678,0.005043824169492601,0.0007885596528644615
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,player_1,100,0.0007366906021667928,0.0008842665149260038,0.00011141975308642002,0.0013619614512471656,0.0006252708490803727,-0.023730158730158737,0.018631702488407436,-0.036904761904761905,-0.010555555555555568,0.013174603174603169
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,player_1,1000,6.439454912731379e-07,3.1548374643253743e-07,4.2086479481655347e-07,8.670261877297224e-07,2.2308069645658447e-07,0.0007899416702233453,0.00019968800123136858,0.0006487409304310569,0.0009311424100156337,0.00014120073979228837
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,player_1,10000,9.853075004366425e-06,4.167019877651897e-06,6.906546991539631e-06,1.2799603017193219e-05,2.9465280128267936e-06,0.003102842146959781,0.0006714843489113386,0.0026280310103839397,0.003577653283535622,0.0004748111365758412
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,player_7,100,0.0004125868055555554,0.0003909956767498534,0.00013611111111111075,0.0006890625000000001,0.00027647569444444464,0.018958333333333327,0.01031197389230383,0.011666666666666652,0.026250000000000002,0.007291666666666675
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,player_7,1000,0.001458429228454414,2.013076383400608e-05,0.0014441946288369233,0.0014726638280719046,1.4234599617490654e-05,0.038188931569213234,0.00026356804192755897,0.0380025608194622,0.03837530231896427,0.0001863707497510372
AdultCensusLocalXAI,2,"(1, 7)",PermutationIQ,player_7,10000,3.0458160760004737e-05,1.6860077118717453e-05,1.853628589803148e-05,4.2380035621977994e-05,1.1921874861973257e-05,0.005407686886296498,0.0015588991627309453,0.004305378717143415,0.006509995055449581,0.0011023081691530826
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,inverse_variance_weighting,100,0.0003622162154452544,0.00020282530996625295,0.0002187970633718535,0.0005056353675186553,0.0001434191520734009,0.018639063878389216,0.005440866324875246,0.014791790404540402,0.022486337352238032,0.003847273473848815
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,inverse_variance_weighting,1000,8.398431067022304e-05,7.064674866541367e-05,3.402951562012737e-05,0.00013393910572031872,4.9954795050095674e-05,0.008703344330488198,0.004058597820721341,0.005833482289347193,0.0115732063716292,0.0028698620411410037
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,inverse_variance_weighting,10000,0.0004697856727932157,9.29607913415884e-05,0.0004040524668511108,0.0005355188787353205,6.573320594210487e-05,0.021621168598836976,0.0021497633422688563,0.020101056361572413,0.023141280836101542,0.0015201122372645642
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,inverse_variance_weighting_optimal,100,0.005231333164751051,0.004375149039518117,0.0021376356102059805,0.008325030719296122,0.00309369755454507,0.06873808894302635,0.03182477944029302,0.04623457159102894,0.09124160629502377,0.02250351735199741
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,inverse_variance_weighting_optimal,1000,0.0009495514190470455,0.00037771071120525,0.0006824696138270196,0.0012166332242670714,0.0002670818052200259,0.03050219461539023,0.006191533362892382,0.02612411938854628,0.034880269842234184,0.004378075226843952
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,inverse_variance_weighting_optimal,10000,0.00046592757921766904,0.00010409049072710401,0.00039232448736749835,0.0005395306710678397,7.360309185017069e-05,0.021517491126475184,0.0024187413419920227,0.019807182721616377,0.023227799531333995,0.0017103084048588084
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,mean,100,0.0002551640516092727,0.0003510155025360374,6.958609464436893e-06,0.0005033694937541085,0.0002482054421448358,-0.012536907536907522,0.01399928576894579,-0.022435897435897422,-0.0026379176379176233,0.009898989898989899
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,mean,1000,0.0005705482406075571,0.0002416264463275418,0.00039969254189534494,0.0007414039393197693,0.00017085569871221217,-0.023610522888691882,0.005116922811634708,-0.02722873370760692,-0.019992312069776846,0.0036182108189150367
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,mean,10000,0.0004715592012964727,0.0006220578602860972,3.1697869997779417e-05,0.0009114205325951659,0.0004398613312986933,0.017909914159914178,0.017366299322594796,0.005630086144792051,0.030189742175036307,0.012279828015122127
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,player_1,100,0.006250000000000003,0.005303300858899108,0.002500000000000002,0.010000000000000004,0.0037500000000000007,0.07500000000000001,0.035355339059327376,0.05000000000000002,0.10000000000000002,0.025
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,player_1,1000,0.0012217869029513561,0.00043507897306215324,0.0009141396107474283,0.001529434195155284,0.00030764729220392775,0.03467136150234744,0.0062743277767257,0.030234741784037587,0.0391079812206573,0.004436619718309855
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,player_1,10000,0.0004758439835023817,5.523366578243454e-05,0.00043678788387783085,0.0005149000831269325,3.905609962455084e-05,0.02179544039838157,0.0012670922168321035,0.020899470899470897,0.022691409897292247,0.0008959694989106749
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,player_8,100,0.01202162745740834,0.012680135066618204,0.0030554179654412737,0.020987836949375407,0.008966209491967067,-0.10007381507381506,0.06335391059721895,-0.14487179487179486,-0.05527583527583526,0.044797979797979795
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,player_8,1000,0.006714205260857921,0.0006485088962410458,0.006255640222666075,0.007172770299049768,0.0004585650381918466,-0.08189240727973121,0.003959517846543727,-0.08469220919925143,-0.07909260536021098,0.0027998019195202214
AdultCensusLocalXAI,2,"(1, 8)",PermutationIQ,player_8,10000,0.000756653516824441,0.0009386664882779134,9.291607769056553e-05,0.0014203909559583165,0.0006637374391338755,0.014024387921446786,0.033465506428357494,-0.009639298609886797,0.03768807445278037,0.02366368653133358
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,inverse_variance_weighting,100,0.002669444444444438,0.0,0.002669444444444438,0.002669444444444438,0.0,-0.051666666666666604,0.0,-0.051666666666666604,-0.051666666666666604,0.0
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,inverse_variance_weighting,1000,0.003373839969900173,0.00017336807666256288,0.0032512502272508056,0.0034964297125495403,0.0001225897426493673,-0.058075175557328634,0.0014926177579215655,-0.05913061569567444,-0.057019735418982836,0.0010554401383458013
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,inverse_variance_weighting,10000,0.003630396518834377,0.00010721383310933149,0.003554584890405766,0.003706208147262988,7.581162842861108e-05,-0.06024948707048572,0.0008897489283510593,-0.06087863457127622,-0.05962033956969522,0.0006291475007904993
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,inverse_variance_weighting_optimal,100,0.006836736797150243,0.0026083981329169353,0.004992320789330348,0.008681152804970137,0.001844416007819894,-0.08191453060907991,0.015921461757285617,-0.09317270418405885,-0.07065635703410096,0.011258173574978943
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,inverse_variance_weighting_optimal,1000,0.0037264129421923104,4.5813632524754006e-05,0.0036940178119632683,0.0037588080724213525,3.239513022904213e-05,-0.06104377556355463,0.000375252284952918,-0.06130911899890058,-0.06077843212820867,0.00026534343534595495
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,inverse_variance_weighting_optimal,10000,0.003627387204819014,0.00010792562104130769,0.0035510722663169357,0.003703702143321092,7.63149385020782e-05,-0.06022446157195119,0.0008960281107068683,-0.060858049125165785,-0.05959087401873659,0.000633587553214597
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,mean,100,0.004854906777525815,0.0012923895218149275,0.003941049382716041,0.00576876417233559,0.0009138573948097747,-0.0693650793650793,0.00931585124420372,-0.07595238095238088,-0.06277777777777771,0.006587301587301586
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,mean,1000,0.0033008160413152115,9.145909549532949e-05,0.003236144694689276,0.003365487387941147,6.46713466259355e-05,-0.0574499716452474,0.0007959890394732272,-0.05801282089280909,-0.056887122397685716,0.0005628492475616871
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,mean,10000,0.003626257451402433,0.00017380195708366556,0.00350336090896508,0.0037491539938397864,0.00012289654243735322,-0.060209765724471544,0.0014433037148741613,-0.0612303355685708,-0.05918919588037229,0.0010205698440992547
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,player_1,100,0.0077536218190979965,0.003244282163457608,0.005459567901234559,0.010047675736961434,0.0022940539178634375,-0.08706349206349198,0.018631702488407426,-0.10023809523809515,-0.07388888888888882,0.013174603174603164
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,player_1,1000,0.003911695778374084,2.4978329742873703e-05,0.003894033432030184,0.003929358124717983,1.7662346343899626e-05,-0.0625433916631099,0.0001996880012313649,-0.0626845924029022,-0.06240219092331762,0.0001412007397922875
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,player_1,10000,0.003627937514167229,8.088766431778466e-05,0.0035707412982137823,0.0036851337301206754,5.719621595344656e-05,-0.06023049118637347,0.0006714843489113386,-0.060705302322949316,-0.05975568004979763,0.000474811136575843
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,player_9,100,0.002669444444444438,0.0,0.002669444444444438,0.002669444444444438,0.0,-0.051666666666666604,0.0,-0.051666666666666604,-0.051666666666666604,0.0
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,player_9,1000,0.0027421777341412722,0.00014579101466837246,0.0026390879190331985,0.0028452675492493455,0.00010308981510807349,-0.052356551627384895,0.0013922900777150967,-0.053341049382715985,-0.051372053872053805,0.0009844977553310902
AdultCensusLocalXAI,2,"(1, 9)",PermutationIQ,player_9,10000,0.0036251739528608534,0.0002666522645980883,0.0034366223283447957,0.0038137255773769115,0.00018855162451605792,-0.060189040262569604,0.002215123080836979,-0.061755368814192274,-0.05862271171094694,0.0015663285516226665
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,inverse_variance_weighting,100,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,inverse_variance_weighting,1000,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,inverse_variance_weighting,10000,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,inverse_variance_weighting_optimal,100,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,inverse_variance_weighting_optimal,1000,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,inverse_variance_weighting_optimal,10000,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,mean,100,0.0026002551020407917,0.0031116306059867003,0.0003999999999999896,0.004800510204081594,0.002200255102040802,-0.04464285714285687,0.03485026278705126,-0.069285714285714,-0.01999999999999974,0.024642857142857133
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,mean,1000,0.0022215701729062934,4.331314407306667e-05,0.002190943155017718,0.002252197190794869,3.062701788857547e-05,-0.04713241570635911,0.00045948359981072675,-0.04745731967562927,-0.046807511737088935,0.00032490396927016893
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,mean,10000,0.0019115279561573674,1.4137706829221698e-05,0.0019015310877879975,0.0019215248245267374,9.99686836936997e-06,-0.04372087471352151,0.00016168142702836953,-0.04383520074696519,-0.04360654868007783,0.00011432603344367977
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,player_1,100,0.004390306122448955,0.0061734751222776146,2.5000000000002542e-05,0.008755612244897907,0.004365306122448951,-0.04428571428571402,0.06970052557410253,-0.09357142857142829,0.005000000000000254,0.04928571428571427
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,player_1,1000,0.002427445864480563,9.054552832633631e-05,0.002363420507394892,0.002491471221566234,6.402535708567103e-05,-0.04926483141271847,0.0009189671996214388,-0.049914639351258804,-0.04861502347417814,0.000649807938540331
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,player_1,10000,0.0018013543761956205,2.7448170451780266e-05,0.0017819455887380024,0.0018207631636532385,1.9408787457618048e-05,-0.04244174942704328,0.0003233628540567513,-0.04267040149393064,-0.04221309736015592,0.000228652066887363
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,player_10,100,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,player_10,1000,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 10)",PermutationIQ,player_10,10000,0.002024999999999976,0.0,0.002024999999999976,0.002024999999999976,0.0,-0.044999999999999735,0.0,-0.044999999999999735,-0.044999999999999735,0.0
AdultCensusLocalXAI,2,"(1, 11)",PermutationIQ,inverse_variance_weighting,100,0.0473039979804875,0.01762046959178359,0.03484444444444596,0.059763551516529026,0.01245955353604153,0.21556625802685753,0.040870194048616484,0.18666666666667073,0.2444658493870443,0.028899591360186782
AdultCensusLocalXAI,2,"(1, 11)",PermutationIQ,inverse_variance_weighting,1000,0.031145489718880013,0.003125134850654299,0.02893568567385995,0.033355293763900076,0.0022098040450200633,0.17636962126634115,0.00885961773976634,0.17010492548383174,0.18263431704885058,0.006264695782509418
AdultCensusLocalXAI,2,"(1, 11)",PermutationIQ,inverse_variance_weighting,10000,0.024308059190996274,5.889926011723576e-05,0.02426641112476051,0.024349707257232043,4.16480662357669e-05,0.15591036319506657,0.00018888821406804686,0.15577679905801284,0.1560439273321203,0.00013356413705373216
AdultCensusLocalXAI,2,"(1, 11)",PermutationIQ,inverse_variance_weighting_optimal,100,0.053535691449885806,0.016405964473784618,0.041934922718567115,0.0651364601812045,0.011600768731318694,0.22999931862998974,0.03566524581791835,0.2047801814594545,0.25521845580052493,0.025219137170535214
AdultCensusLocalXAI,2,"(1, 11)",PermutationIQ,inverse_variance_weighting_optimal,1000,0.030639674153946903,0.003011484546077336,0.028510233009977126,0.03276911529791668,0.0021294411439697764,0.17493607578156162,0.00860738567680488,0.16884973500120493,0.1810224165619183,0.006086340780356691
AdultCensusLocalXAI,2,"(1, 11)",PermutationIQ,inverse_variance_weighting_optimal,10000,0.024324766681626774,2.551193072668033e-05,0.024306727022408776,0.02434280634084477,1.8039659217997106e-05,0.15596398089622188,8.178789288424353e-05,0.15590614812254447,0.15602181366989928,5.783277367740758e-05
