"","Facetvar","Approximator","Runtime_mean","RuntimeWithCostPerBudget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"1","k=4","KernelSHAPIQ",0.496214947700501,2500.4962149477,0.00211363115420715,0.00189833829341432,0.00232892401499998
"2","k=4","KernelSHAPIQ",0.936926455497742,5000.9369264555,0.00306317700739933,0.00288892746066689,0.00323742655413177
"3","k=4","KernelSHAPIQ",2.18333754062653,12502.1833375406,0.00165535908857834,0.00160947367902169,0.00170124449813499
"4","k=4","KernelSHAPIQ",4.21108920574188,25004.2110892057,0.00145365097268044,0.00143524894106362,0.00147205300429726
"5","k=4","KernelSHAPIQ",6.04496252059937,37506.0449625206,0.00152028297478224,0.00149760751953656,0.00154295843002792
"6","k=4","KernelSHAPIQ",7.38160616397858,50007.381606164,15.0982279765082,8.82691330273763,21.3695426502788
"7","k=4","KernelSHAPIQ",7.59850774288178,100007.598507743,0.0380432167477118,0.0373425178703601,0.0387439156250635
"8","k=4","KernelSHAPIQ",7.96082542896271,175007.960825429,0.00729871258293686,0.00720433767952549,0.00739308748634823
"9","k=4","KernelSHAPIQ",8.32037065505981,250008.320370655,0.00356818599738061,0.00353383614391178,0.00360253585084944
"10","k=4","PermutationIQ",0.0368831014633179,2500.03688310146,0.92643375607853,0.884216345314735,0.968651166842324
"11","k=4","PermutationIQ",0.0754348945617676,5000.07543489456,0.350545577722714,0.342108829826067,0.358982325619361
"12","k=4","PermutationIQ",0.157359981536865,12500.1573599815,0.170785943310131,0.167191993933096,0.174379892687167
"13","k=4","PermutationIQ",0.301966762542725,25000.3019667625,0.102557776785175,0.101028283660222,0.104087269910129
"14","k=4","PermutationIQ",0.438700098991394,37500.438700099,0.0727625791908812,0.0718635207472432,0.0736616376345191
"15","k=4","PermutationIQ",0.583385753631592,50000.5833857536,0.0595177676560421,0.0585609298893653,0.0604746054227189
"16","k=4","PermutationIQ",1.15654847621918,100001.156548476,0.0343115265975119,0.0339274927026236,0.0346955604924002
"17","k=4","PermutationIQ",2.01873867511749,175002.018738675,0.0212048310346604,0.0209859362484956,0.0214237258208253
"18","k=4","PermutationIQ",2.93742616176605,250002.937426162,0.0152976873688439,0.015125128138117,0.0154702465995707
"19","k=4","PermutationIQStratified",0.201873579025269,5000.20187357903,16.4096559947694,14.62516074932,18.1941512402188
"20","k=4","PermutationIQStratified",0.298052821159363,12500.2980528212,2.06381931573918,1.88041748343045,2.24722114804791
"21","k=4","PermutationIQStratified",0.459290318489075,25000.4592903185,0.470403580347863,0.448404433155644,0.492402727540081
"22","k=4","PermutationIQStratified",0.608262076377869,37500.6082620764,0.196299951111273,0.184152360411031,0.208447541811514
"23","k=4","PermutationIQStratified",0.760373005867004,50000.7603730059,0.114121852948298,0.107044538518691,0.121199167377904
"24","k=4","PermutationIQStratified",1.36537577629089,100001.365375776,0.0436028607841578,0.0409462340712203,0.0462594874970953
"25","k=4","PermutationIQStratified",2.2729309463501,175002.272930946,0.0232413655686103,0.0229989125878962,0.0234838185493245
"26","k=4","PermutationIQStratified",3.23199806213379,250003.231998062,0.0164356576978074,0.0162387992077467,0.0166325161878682
"27","k=4","PermutationSamplingSII",9.57632064819336e-05,2500.00009576321,0.00087982737158902,0.00087982737158902,0.00087982737158902
"28","k=4","PermutationSamplingSII",9.46855545043945e-05,5000.00009468555,0.00087982737158902,0.00087982737158902,0.00087982737158902
"29","k=4","PermutationSamplingSII",9.429931640625e-05,12500.0000942993,0.00087982737158902,0.00087982737158902,0.00087982737158902
"30","k=4","PermutationSamplingSII",0.00333014011383056,25000.0033301401,0.00093416127802407,0.000923138585104196,0.000945183970943944
"31","k=4","PermutationSamplingSII",0.00638708591461181,37500.0063870859,0.00104162897130356,0.0010208645936123,0.00106239334899482
"32","k=4","PermutationSamplingSII",0.00638635635375976,50000.0063863564,0.00112337012783418,0.00109292703255679,0.00115381322311157
"33","k=4","PermutationSamplingSII",0.0154506492614746,100000.015450649,0.00130675708257684,0.00126908263762422,0.00134443152752946
"34","k=4","PermutationSamplingSII",0.0276602268218994,175000.027660227,0.00161042011029952,0.00156477741580949,0.00165606280478955
"35","k=4","PermutationSamplingSII",0.0428574895858765,250000.04285749,0.00200403096644299,0.00193587411225547,0.00207218782063051
"36","k=4","SHAPIQ",0.0813834571838379,2500.08138345718,60.4074729287939,57.4652706659783,63.3496751916094
"37","k=4","SHAPIQ",0.0945960140228272,5000.09459601402,28.0941429769074,27.4315772720205,28.7567086817943
"38","k=4","SHAPIQ",0.141463956832886,12500.1414639568,7.54380153086528,7.42841493674185,7.6591881249887
"39","k=4","SHAPIQ",0.203835306167603,25000.2038353062,1.90311503228558,1.8822726955677,1.92395736900346
"40","k=4","SHAPIQ",0.297790641784668,37500.2977906418,0.697846948039386,0.689101041431639,0.706592854647133
"41","k=4","SHAPIQ",0.314320411682129,50000.3143204117,35.0512776197864,33.8076945523072,36.2948606872656
"42","k=4","SHAPIQ",0.599278330802917,100000.599278331,1.68974001377612,1.67284706605893,1.70663296149331
"43","k=4","SHAPIQ",1.04241910457611,175001.042419105,0.655883074162243,0.650037930659869,0.661728217664617
"44","k=4","SHAPIQ",1.49689080715179,250001.496890807,0.381097010328057,0.378157881829644,0.38403613882647
"45","k=4","SVARMIQ",6.43638844490051,2506.4363884449,1.68709784555836,1.61385278856736,1.76034290254936
"46","k=4","SVARMIQ",7.25449030399322,5007.25449030399,5.36143196281935,5.28096040948203,5.44190351615667
"47","k=4","SVARMIQ",9.83931222438812,12509.8393122244,0.890755021983982,0.871208736954114,0.91030130701385
"48","k=4","SVARMIQ",13.785065369606,25013.7850653696,1.46955035079484,1.4604585400828,1.47864216150689
"49","k=4","SVARMIQ",18.4277417230606,37518.4277417231,0.390977439406174,0.385670220114056,0.396284658698292
"50","k=4","SVARMIQ",38.933840379715,50038.9338403797,1.08381673505012,1.0653854575969,1.10224801250335
"51","k=4","SVARMIQ",67.8488315010071,100067.848831501,0.239519607969608,0.237348507914401,0.241690708024816
"52","k=4","SVARMIQ",111.652796487808,175111.652796488,0.151814061602071,0.150914543631141,0.152713579573001
"53","k=4","SVARMIQ",155.083532195091,250155.083532195,0.0877751908321177,0.0873492249038685,0.0882011567603668
