"","Facetvar","Approximator","Runtime_mean","RuntimeWithCostPerBudget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"32","k=4","PermutationSamplingSII",0.00771714210510253,50000.0077171421,0.00075940776203628,0.000673125866975403,0.000845689657097157
"33","k=4","PermutationSamplingSII",0.0148971080780029,100000.014897108,0.00092030093329936,0.00081862146578612,0.0010219804008126
"34","k=4","PermutationSamplingSII",0.0294843482971191,175000.029484348,0.00142080292418914,0.00123999129839188,0.0016016145499864
"35","k=4","PermutationSamplingSII",0.043995943069458,250000.043995943,0.00157492733465811,0.00136836787058396,0.00178148679873226
"36","k=4","SHAPIQ",0.133888030052185,2500.13388803005,1.51483287143788,1.37366229791779,1.65600344495797
"37","k=4","SHAPIQ",0.153878164291382,5000.15387816429,0.741589589540248,0.678332469744128,0.804846709336369
"38","k=4","SHAPIQ",0.222521615028381,12500.222521615,0.218934880889696,0.200331497702018,0.237538264077375
"39","k=4","SHAPIQ",0.331619925498962,25000.3316199255,0.0823215307842192,0.0754966604158902,0.0891464011525482
"40","k=4","SHAPIQ",0.42777774810791,37500.4277777481,0.03378403550741,0.0308647670804136,0.0367033039344064
"41","k=4","SHAPIQ",0.54524965763092,50000.5452496576,0.0178247301490653,0.0163155872065872,0.0193338730915433
"42","k=4","SHAPIQ",0.888229823112488,100000.888229823,0.258417535270921,0.233120815500546,0.283714255041297
"43","k=4","SHAPIQ",1.53060144424438,175001.530601444,0.0716829332739686,0.0645016654316831,0.078864201116254
"44","k=4","SHAPIQ",2.18089084148407,250002.180890841,0.0410209409402481,0.0369675986692654,0.0450742832112309
"45","k=4","SVARMIQ",11.0464961433411,2511.04649614334,0.0248913671670946,0.022596482553454,0.0271862517807352
"46","k=4","SVARMIQ",12.3440385293961,5012.3440385294,0.0963871667861556,0.0881061452812543,0.104668188291057
"47","k=4","SVARMIQ",16.5923987627029,12516.5923987627,0.0209402888385167,0.0193338834624067,0.0225466942146266
"48","k=4","SVARMIQ",22.9738598680496,25022.973859868,0.0197849640169632,0.0177958072924288,0.0217741207414976
"49","k=4","SVARMIQ",29.9228648328781,37529.9228648329,0.031837439827688,0.0287536201747715,0.0349212594806046
"50","k=4","SVARMIQ",36.2990446424484,50036.2990446425,0.0143699109477983,0.0130247584984336,0.015715063397163
"51","k=4","SVARMIQ",121.52767457962,100121.52767458,0.0399894440188935,0.0363498999504296,0.0436289880873574
"52","k=4","SVARMIQ",196.367037396431,175196.367037396,0.0134781843710994,0.0122650489613888,0.0146913197808101
"53","k=4","SVARMIQ",272.893469896317,250272.893469896,0.0108265009705037,0.00979608265003687,0.0118569192909705
