"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"114","k=3","KernelSHAPIQ",5000,0.00064341308908254,0.000568057403747587,0.000718768774417493
"115","k=3","PermutationIQ",50,0.00767044377641493,0.00665358361565544,0.00868730393717442
"116","k=3","PermutationIQ",100,0.00615887160956221,0.00552314559757143,0.00679459762155299
"117","k=3","PermutationIQ",250,0.00440542684772272,0.00403521960834405,0.00477563408710139
"118","k=3","PermutationIQ",500,0.00296828760340116,0.00272007634529871,0.00321649886150361
"119","k=3","PermutationIQ",750,0.00235646616942782,0.00215003828862728,0.00256289405022836
"120","k=3","PermutationIQ",1000,0.00181848426316389,0.00164485743710602,0.00199211108922176
"121","k=3","PermutationIQ",2000,0.00111785569472907,0.00102272039699607,0.00121299099246207
"122","k=3","PermutationIQ",3500,0.00074479845233904,0.000676476674589569,0.000813120230088511
"123","k=3","PermutationIQ",5000,0.00057078134475458,0.000515196050063758,0.000626366639445402
"124","k=3","PermutationIQStratified",100,0.33987730844347,0.159785279810876,0.519969337076064
"125","k=3","PermutationIQStratified",250,0.0440296222278352,0.0369374925938998,0.0511217518617707
"126","k=3","PermutationIQStratified",500,0.0139452539949103,0.0113085614585556,0.016581946531265
"127","k=3","PermutationIQStratified",750,0.00618979430055425,0.00520679323193724,0.00717279536917126
"128","k=3","PermutationIQStratified",1000,0.00332586980486529,0.00296197242720877,0.00368976718252181
"129","k=3","PermutationIQStratified",2000,0.00128071183915924,0.00117119116507997,0.00139023251323851
"130","k=3","PermutationIQStratified",3500,0.00079730658351038,0.000724576330254052,0.000870036836766708
"131","k=3","PermutationIQStratified",5000,0.00059850633765205,0.000540063368948463,0.000656949306355637
"132","k=3","PermutationSamplingSII",50,0.00066599478460902,0.000602454469695062,0.000729535099522978
"133","k=3","PermutationSamplingSII",100,0.00066599478460902,0.000602454469695062,0.000729535099522978
"134","k=3","PermutationSamplingSII",250,0.00066599478460902,0.000602454469695062,0.000729535099522978
"135","k=3","PermutationSamplingSII",500,0.00089011098729053,0.000804952220134467,0.000975269754446593
"136","k=3","PermutationSamplingSII",750,0.000934076501305,0.00083223082247006,0.00103592218013994
"137","k=3","PermutationSamplingSII",1000,0.00113188087518686,0.00101695523385067,0.00124680651652305
"138","k=3","PermutationSamplingSII",2000,0.00178951831887241,0.00159151463841493,0.00198752199932989
"139","k=3","PermutationSamplingSII",3500,0.00268996479294618,0.002386339065603,0.00299359052028936
"140","k=3","PermutationSamplingSII",5000,0.00313518920164926,0.00277182350963253,0.00349855489366599
"141","k=3","SHAPIQ",50,0.443003723135496,0.402434415936721,0.483573030334271
"142","k=3","SHAPIQ",100,0.215188536817042,0.197025870299337,0.233351203334748
"143","k=3","SHAPIQ",250,0.0621964888473845,0.0569919616283085,0.0674010160664604
"144","k=3","SHAPIQ",500,0.0237203415410314,0.0217752129353904,0.0256654701466724
"145","k=3","SHAPIQ",750,0.00835895062557038,0.00764090447773024,0.00907699677341052
"146","k=3","SHAPIQ",1000,0.00454928112066463,0.00417137498378112,0.00492718725754814
"147","k=3","SHAPIQ",2000,0.0296003914728589,0.0266141819122718,0.0325866010334461
"148","k=3","SHAPIQ",3500,0.00845132506564772,0.00758171283560064,0.0093209372956948
"149","k=3","SHAPIQ",5000,0.00481129716442451,0.00431782581673079,0.00530476851211823
"150","k=3","SVARMIQ",50,0.0112100704006478,0.0103494774540393,0.0120706633472562
"151","k=3","SVARMIQ",100,0.0295709972595879,0.0271247864140151,0.0320172081051607
"152","k=3","SVARMIQ",250,0.0119847526251796,0.0110649404115422,0.012904564838817
"153","k=3","SVARMIQ",500,0.00354520063415819,0.00326729403679402,0.00382310723152236
"154","k=3","SVARMIQ",750,0.00208707173698973,0.0019294120714883,0.00224473140249116
"155","k=3","SVARMIQ",1000,0.00146648499723054,0.00135638389513407,0.00157658609932701
"156","k=3","SVARMIQ",2000,0.00648276184742558,0.00595362695160988,0.00701189674324128
"157","k=3","SVARMIQ",3500,0.00137938499109244,0.00126275857867652,0.00149601140350836
"158","k=3","SVARMIQ",5000,0.00060571649787561,0.00055391822401901,0.00065751477173221
"159","k=4","KernelSHAPIQ",50,0.00061736618564979,0.00054883982350397,0.00068589254779561
"160","k=4","KernelSHAPIQ",100,0.00178915617171054,0.00159852723166431,0.00197978511175677
"161","k=4","KernelSHAPIQ",250,0.00218408697021091,0.00194004107914112,0.0024281328612807
"162","k=4","KernelSHAPIQ",500,0.00144233802119237,0.00125650020456467,0.00162817583782007
"163","k=4","KernelSHAPIQ",750,0.00104054312065286,0.00090990303563191,0.00117118320567381
"164","k=4","KernelSHAPIQ",1000,0.00100144320099594,0.00087149364974487,0.00113139275224701
"165","k=4","KernelSHAPIQ",2000,1578.94447058628,41.1717290379229,3116.71721213463
"166","k=4","KernelSHAPIQ",3500,0.0248856533677555,0.020971006036262,0.028800300699249
"167","k=4","KernelSHAPIQ",5000,0.00914295157583226,0.00772946544886509,0.0105564377027994
