"","Facetvar","Variant","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"188","K=(2, 3)","mean",50,0.0232619138027002,0.0185532301284949,0.0279705974769056
"189","K=(2, 3)","mean",100,0.0132102307560584,0.0107592185073482,0.0156612430047686
"190","K=(2, 3)","mean",250,0.00675795774846916,0.00568604264819066,0.00782987284874766
"191","K=(2, 3)","mean",500,0.00309272713129832,0.00260191797515984,0.0035835362874368
"192","K=(2, 3)","mean",750,0.00402964855010385,0.00333508807355725,0.00472420902665045
"193","K=(2, 3)","mean",1000,0.00311797367784922,0.00252908544241218,0.00370686191328626
"194","K=(2, 3)","mean",2000,0.00214383191603332,0.00185443483650097,0.00243322899556567
"195","K=(2, 3)","mean",3500,0.00218012657302271,0.00189168669408722,0.0024685664519582
"196","K=(2, 3)","mean",5000,0.00169890045705072,0.00152523731522324,0.0018725635988782
"197","K=(2, 3)","mean",7500,0.00162147846225787,0.00148876390244462,0.00175419302207112
"198","K=(2, 3)","mean",10000,0.00173475015992514,0.00161761332727951,0.00185188699257077
"199","K=(2, 3)","player_2",50,0.0386617899551644,0.0307379706395379,0.0465856092707908
"200","K=(2, 3)","player_2",100,0.0236185383790093,0.0178575448622117,0.0293795318958068
"201","K=(2, 3)","player_2",250,0.0154631691843055,0.0123936474813178,0.0185326908872932
"202","K=(2, 3)","player_2",500,0.00789355145070526,0.00640366627125694,0.00938343663015358
"203","K=(2, 3)","player_2",750,0.00537127760469789,0.00424536970787408,0.0064971855015217
"204","K=(2, 3)","player_2",1000,0.00435734286016709,0.00349603240119262,0.00521865331914156
"205","K=(2, 3)","player_2",2000,0.00307471721416935,0.00257855524877694,0.00357087917956176
"206","K=(2, 3)","player_2",3500,0.00257485152950799,0.00217487371171887,0.00297482934729711
"207","K=(2, 3)","player_2",5000,0.00162120501663954,0.00141377992358188,0.0018286301096972
"208","K=(2, 3)","player_2",7500,0.00187786279405885,0.00171116411270984,0.00204456147540786
"209","K=(2, 3)","player_2",10000,0.00191566157221014,0.00173630842956278,0.0020950147148575
"210","K=(2, 3)","player_3",50,0.0440256286814576,0.0314533962384855,0.0565978611244298
"211","K=(2, 3)","player_3",100,0.0257589768657974,0.0209555671037706,0.0305623866278242
"212","K=(2, 3)","player_3",250,0.00739956702657191,0.005946397025955,0.00885273702718882
"213","K=(2, 3)","player_3",500,0.00396919741186719,0.00331570798222928,0.0046226868415051
"214","K=(2, 3)","player_3",750,0.00539838714279202,0.00426625747300801,0.00653051681257603
"215","K=(2, 3)","player_3",1000,0.0039559898999145,0.00310666019634184,0.00480531960348716
"216","K=(2, 3)","player_3",2000,0.00252155611566785,0.00216695769501594,0.00287615453631976
"217","K=(2, 3)","player_3",3500,0.00237108952661649,0.00204973939540834,0.00269243965782464
"218","K=(2, 3)","player_3",5000,0.00217869991248933,0.00188907741490372,0.00246832241007494
"219","K=(2, 3)","player_3",7500,0.00160948021211994,0.00142712247750398,0.0017918379467359
"220","K=(2, 3)","player_3",10000,0.00177901685601333,0.00159415169841936,0.0019638820136073
