"","Facetvar","Variant","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"296","K=(4, 6)","inverse_variance_weighting_optimal",7500,1.77886485364807,1.75163977219162,1.80608993510452
"297","K=(4, 6)","inverse_variance_weighting_optimal",10000,1.74578899092013,1.71712232049875,1.77445566134152
"298","K=(4, 6)","mean",50,2.12970497782926,1.66272301131569,2.59668694434282
"299","K=(4, 6)","mean",100,2.07866330039001,1.73234309019798,2.42498351058204
"300","K=(4, 6)","mean",250,2.35948305912673,2.02770139701062,2.69126472124285
"301","K=(4, 6)","mean",500,1.9931212568876,1.72045473172428,2.26578778205093
"302","K=(4, 6)","mean",750,1.90848087532688,1.77849089763766,2.0384708530161
"303","K=(4, 6)","mean",1000,1.99781652742296,1.85998390302144,2.13564915182447
"304","K=(4, 6)","mean",2000,1.9639892740481,1.85043402688225,2.07754452121394
"305","K=(4, 6)","mean",3500,1.75344425268927,1.67981504283064,1.8270734625479
"306","K=(4, 6)","mean",5000,1.70017906204017,1.63995284739587,1.76040527668447
"307","K=(4, 6)","mean",7500,1.82312805732119,1.78033986049279,1.86591625414958
"308","K=(4, 6)","mean",10000,1.73320994997153,1.69054245645161,1.77587744349145
"309","K=(4, 6)","player_4",50,4.06920409409023,2.42570443857788,5.71270374960258
"310","K=(4, 6)","player_4",100,1.83911959609389,1.36833946655708,2.3098997256307
"311","K=(4, 6)","player_4",250,2.14287909178168,1.90958260052898,2.37617558303438
"312","K=(4, 6)","player_4",500,1.99656534471688,1.81382919558467,2.17930149384908
"313","K=(4, 6)","player_4",750,2.08504567393375,1.91351578986076,2.25657555800673
"314","K=(4, 6)","player_4",1000,1.97590209382624,1.85063768042758,2.1011665072249
"315","K=(4, 6)","player_4",2000,2.06715524941965,1.94948744122969,2.18482305760961
"316","K=(4, 6)","player_4",3500,1.72096701317122,1.65718212178983,1.78475190455261
"317","K=(4, 6)","player_4",5000,1.75901916233386,1.71629681332416,1.80174151134356
"318","K=(4, 6)","player_4",7500,1.76854780365676,1.73745755139113,1.79963805592239
"319","K=(4, 6)","player_4",10000,1.75362313744466,1.7209439443935,1.78630233049583
"320","K=(4, 6)","player_6",50,2.19852069495674,1.59619381973832,2.80084757017516
"321","K=(4, 6)","player_6",100,4.26401542921408,3.24509039871634,5.28294045971182
"322","K=(4, 6)","player_6",250,3.59643555693049,2.71031585275548,4.48255526110551
"323","K=(4, 6)","player_6",500,2.44736844919767,1.90868950066987,2.98604739772547
"324","K=(4, 6)","player_6",750,2.15890310321636,1.8708064029715,2.44699980346121
"325","K=(4, 6)","player_6",1000,2.33802674708028,2.02466661647955,2.65138687768101
"326","K=(4, 6)","player_6",2000,2.04086120671916,1.8235384853555,2.25818392808283
"327","K=(4, 6)","player_6",3500,1.84193115445648,1.71594602880236,1.96791628011061
"328","K=(4, 6)","player_6",5000,1.70596944139999,1.58824313797239,1.82369574482759
"329","K=(4, 6)","player_6",7500,1.90974410511819,1.82262786962411,1.99686034061227
"330","K=(4, 6)","player_6",10000,1.74412058246255,1.65919367677401,1.82904748815108
"331","K=(5, 7)","inverse_variance_weighting",50,0.908076727360512,0.413546088696498,1.40260736602453
"332","K=(5, 7)","inverse_variance_weighting",100,0.388042470878259,0.278210893944226,0.497874047812293
"333","K=(5, 7)","inverse_variance_weighting",250,0.300823867851031,0.247287678129198,0.354360057572864
"334","K=(5, 7)","inverse_variance_weighting",500,0.390091336308129,0.334648247478333,0.445534425137926
"335","K=(5, 7)","inverse_variance_weighting",750,0.255274126683293,0.216479404551007,0.294068848815578
"336","K=(5, 7)","inverse_variance_weighting",1000,0.189730001151142,0.155412364736977,0.224047637565308
"337","K=(5, 7)","inverse_variance_weighting",2000,0.147089807475207,0.126536763015089,0.167642851935325
"338","K=(5, 7)","inverse_variance_weighting",3500,0.157503904895608,0.140269033782885,0.174738776008331
"339","K=(5, 7)","inverse_variance_weighting",5000,0.141797059284649,0.130088019977651,0.153506098591648
"340","K=(5, 7)","inverse_variance_weighting",7500,0.157796575890695,0.144185180377714,0.171407971403675
"341","K=(5, 7)","inverse_variance_weighting",10000,0.148175557533664,0.136594079623991,0.159757035443337
"342","K=(5, 7)","inverse_variance_weighting_optimal",50,1.78139661093972,1.04000608595728,2.52278713592216
"343","K=(5, 7)","inverse_variance_weighting_optimal",100,1.11107703452758,0.793737534165237,1.42841653488992
"344","K=(5, 7)","inverse_variance_weighting_optimal",250,0.393750867142053,0.322293487475027,0.465208246809079
"345","K=(5, 7)","inverse_variance_weighting_optimal",500,0.526218374276625,0.443084924984207,0.609351823569042
"346","K=(5, 7)","inverse_variance_weighting_optimal",750,0.27306812596111,0.231431502169731,0.314704749752489
"347","K=(5, 7)","inverse_variance_weighting_optimal",1000,0.211274112156064,0.176935715360599,0.245612508951529
"348","K=(5, 7)","inverse_variance_weighting_optimal",2000,0.165052283890632,0.14387295519565,0.186231612585615
"349","K=(5, 7)","inverse_variance_weighting_optimal",3500,0.169542297054261,0.153252755644762,0.185831838463759
"350","K=(5, 7)","inverse_variance_weighting_optimal",5000,0.151677916603268,0.139352730282748,0.164003102923788
"351","K=(5, 7)","inverse_variance_weighting_optimal",7500,0.163551335130876,0.149937510543946,0.177165159717807
"352","K=(5, 7)","inverse_variance_weighting_optimal",10000,0.155594640692045,0.143402717321237,0.167786564062853
"353","K=(5, 7)","mean",50,1.29178366113675,0.912692598148622,1.67087472412487
"354","K=(5, 7)","mean",100,0.912062601720941,0.615536837557842,1.20858836588404
"355","K=(5, 7)","mean",250,0.471765618718525,0.347139683374049,0.596391554063001
"356","K=(5, 7)","mean",500,0.84824941497212,0.684303146052839,1.0121956838914
"357","K=(5, 7)","mean",750,0.299439879974725,0.242064041215633,0.356815718733817
"358","K=(5, 7)","mean",1000,0.266320317927092,0.223251332095321,0.309389303758862
"359","K=(5, 7)","mean",2000,0.178379439252852,0.151301542736371,0.205457335769333
"360","K=(5, 7)","mean",3500,0.199568769758121,0.173339373381514,0.225798166134727
"361","K=(5, 7)","mean",5000,0.147980926245302,0.131729357571924,0.164232494918681
"362","K=(5, 7)","mean",7500,0.164326226559392,0.148325272388307,0.180327180730476
"363","K=(5, 7)","mean",10000,0.172188295461693,0.153540868323379,0.190835722600008
"364","K=(5, 7)","player_5",50,2.08074625040537,1.66875545333531,2.49273704747542
"365","K=(5, 7)","player_5",100,1.6250477066837,0.873855500546272,2.37623991282113
"366","K=(5, 7)","player_5",250,1.09468116479161,0.714815012283237,1.47454731729997
"367","K=(5, 7)","player_5",500,1.81365189481644,1.43711786562597,2.1901859240069
"368","K=(5, 7)","player_5",750,0.519215201586937,0.394564162241091,0.643866240932783
"369","K=(5, 7)","player_5",1000,0.538575650336864,0.441157905014937,0.635993395658791
"370","K=(5, 7)","player_5",2000,0.273353179658849,0.226276392521809,0.32042996679589
"371","K=(5, 7)","player_5",3500,0.316236879792859,0.237808103530059,0.394665656055659
"372","K=(5, 7)","player_5",5000,0.164576032811817,0.137167373748558,0.191984691875076
"373","K=(5, 7)","player_5",7500,0.180896247140934,0.156851610263689,0.204940884018179
"374","K=(5, 7)","player_5",10000,0.221584777243335,0.183222388605417,0.259947165881253
"375","K=(5, 7)","player_7",50,2.55450203632128,1.36701376840139,3.74199030424117
"376","K=(5, 7)","player_7",100,1.60694856668111,1.11107008751773,2.1028270458445
"377","K=(5, 7)","player_7",250,0.465539017971291,0.3855155884403,0.545562447502281
"378","K=(5, 7)","player_7",500,0.410367279524294,0.359295932639048,0.461438626409541
"379","K=(5, 7)","player_7",750,0.299970259160217,0.254533533485755,0.345406984834679
"380","K=(5, 7)","player_7",1000,0.218827947819883,0.182444448803488,0.255211446836278
"381","K=(5, 7)","player_7",2000,0.174559098847608,0.153495617231967,0.195622580463249
"382","K=(5, 7)","player_7",3500,0.165447188319634,0.146719719721798,0.18417465691747
"383","K=(5, 7)","player_7",5000,0.160209971308941,0.147963914034554,0.172456028583327
"384","K=(5, 7)","player_7",7500,0.166965690090717,0.153415701234237,0.180515678947196
"385","K=(5, 7)","player_7",10000,0.149439362016978,0.138177137390484,0.160701586643471
"386","K=(6, 7)","inverse_variance_weighting",50,1.20921385532227,0.848865016040483,1.56956269460406
"387","K=(6, 7)","inverse_variance_weighting",100,0.232885482992699,0.195299202504183,0.270471763481215
"388","K=(6, 7)","inverse_variance_weighting",250,0.154796496212709,0.133381372877535,0.176211619547884
"389","K=(6, 7)","inverse_variance_weighting",500,0.0831383297782293,0.0655081775424941,0.100768482013964
"390","K=(6, 7)","inverse_variance_weighting",750,0.0562196546556437,0.0473208305852473,0.0651184787260401
"391","K=(6, 7)","inverse_variance_weighting",1000,0.033307154468712,0.0285232192925652,0.0380910896448587
"392","K=(6, 7)","inverse_variance_weighting",2000,0.0200752401639002,0.0167343087582707,0.0234161715695298
"393","K=(6, 7)","inverse_variance_weighting",3500,0.0216625043000489,0.0184353762511144,0.0248896323489835
"394","K=(6, 7)","inverse_variance_weighting",5000,0.0171515864947397,0.0141606709839467,0.0201425020055327
"395","K=(6, 7)","inverse_variance_weighting",7500,0.0143275273316908,0.0125353611208871,0.0161196935424945
"396","K=(6, 7)","inverse_variance_weighting",10000,0.0172682897948881,0.0151227157694625,0.0194138638203136
"397","K=(6, 7)","inverse_variance_weighting_optimal",50,1.03313902465182,0.633901264940236,1.43237678436341
"398","K=(6, 7)","inverse_variance_weighting_optimal",100,0.28934673946579,0.237368263653531,0.34132521527805
"399","K=(6, 7)","inverse_variance_weighting_optimal",250,0.122040228752554,0.104255987343234,0.139824470161874
"400","K=(6, 7)","inverse_variance_weighting_optimal",500,0.0831828815729107,0.0636932484448238,0.102672514700998
"401","K=(6, 7)","inverse_variance_weighting_optimal",750,0.0587244783947915,0.049230957849068,0.068217998940515
"402","K=(6, 7)","inverse_variance_weighting_optimal",1000,0.0369861384688797,0.0316691608249073,0.0423031161128521
"403","K=(6, 7)","inverse_variance_weighting_optimal",2000,0.0213499537203817,0.0175218992865217,0.0251780081542417
"404","K=(6, 7)","inverse_variance_weighting_optimal",3500,0.0219237784964794,0.0186864859752195,0.0251610710177393
"405","K=(6, 7)","inverse_variance_weighting_optimal",5000,0.0166173390589986,0.0137315526175116,0.0195031255004857
"406","K=(6, 7)","inverse_variance_weighting_optimal",7500,0.0144972929779743,0.0126812585190038,0.0163133274369447
"407","K=(6, 7)","inverse_variance_weighting_optimal",10000,0.0173821739629945,0.0152104329655958,0.0195539149603931
"408","K=(6, 7)","mean",50,0.867794344043798,0.648301858902109,1.08728682918549
"409","K=(6, 7)","mean",100,0.348893589361261,0.276037321661009,0.421749857061513
"410","K=(6, 7)","mean",250,0.151252141762956,0.125819754395526,0.176684529130386
"411","K=(6, 7)","mean",500,0.151923309858476,0.117384400104755,0.186462219612197
"412","K=(6, 7)","mean",750,0.0819496261618993,0.0695472643053751,0.0943519880184235
"413","K=(6, 7)","mean",1000,0.0458535600394001,0.0371972050582716,0.0545099150205286
"414","K=(6, 7)","mean",2000,0.0256016433643913,0.020833735654239,0.0303695510745435
"415","K=(6, 7)","mean",3500,0.0268377146368724,0.0218088923046261,0.0318665369691188
"416","K=(6, 7)","mean",5000,0.0161137817903141,0.0130064401069818,0.0192211234736465
"417","K=(6, 7)","mean",7500,0.0190070412890741,0.0166291573004135,0.0213849252777348
"418","K=(6, 7)","mean",10000,0.0194010966651474,0.0168878004660353,0.0219143928642595
"419","K=(6, 7)","player_6",50,1.92460667001061,1.60666902703795,2.24254431298326
"420","K=(6, 7)","player_6",100,1.28469565961084,1.00054048612656,1.56885083309511
"421","K=(6, 7)","player_6",250,0.622545805202955,0.507121874173811,0.737969736232099
"422","K=(6, 7)","player_6",500,0.45750412732834,0.368837102638485,0.546171152018194
"423","K=(6, 7)","player_6",750,0.247662779479975,0.209520018625026,0.285805540334925
"424","K=(6, 7)","player_6",1000,0.153065434837967,0.121924910375512,0.184205959300423
"425","K=(6, 7)","player_6",2000,0.0822838529982902,0.0661492502316636,0.0984184557649167
"426","K=(6, 7)","player_6",3500,0.062372759558096,0.0503485253411716,0.0743969937750205
"427","K=(6, 7)","player_6",5000,0.0337726667314934,0.0279877960207943,0.0395575374421926
"428","K=(6, 7)","player_6",7500,0.040427283568811,0.0351122556835348,0.0457423114540872
"429","K=(6, 7)","player_6",10000,0.0297887550767449,0.0254019793909219,0.0341755307625679
"430","K=(6, 7)","player_7",50,1.50797588468288,0.937639529462767,2.07831223990299
"431","K=(6, 7)","player_7",100,0.468742292280256,0.367927258467004,0.569557326093509
"432","K=(6, 7)","player_7",250,0.218545757329751,0.184133396583158,0.252958118076344
"433","K=(6, 7)","player_7",500,0.0798688136479159,0.0662708746290088,0.0934667526668229
"434","K=(6, 7)","player_7",750,0.0754653425702478,0.0611499734896219,0.0897807116508736
"435","K=(6, 7)","player_7",1000,0.0563144607338027,0.0474172685876808,0.0652116528799246
"436","K=(6, 7)","player_7",2000,0.0320739338701463,0.0261441914782868,0.0380036762620059
"437","K=(6, 7)","player_7",3500,0.0256119040359505,0.0213384283631941,0.029885379708707
"438","K=(6, 7)","player_7",5000,0.0224232708125328,0.018835970812178,0.0260105708128876
"439","K=(6, 7)","player_7",7500,0.0146505556735537,0.0124739609147103,0.0168271504323972
"440","K=(6, 7)","player_7",10000,0.0176815869297711,0.015279529993014,0.0200836438665282
"441","K=(0, 1, 2)","inverse_variance_weighting",50,0.970287665000506,0.64947471155542,1.29110061844559
"442","K=(0, 1, 2)","inverse_variance_weighting",100,1.31796642081027,0.562501436329321,2.07343140529123
"443","K=(0, 1, 2)","inverse_variance_weighting",250,0.483263527769182,0.392922398935791,0.573604656602574
"444","K=(0, 1, 2)","inverse_variance_weighting",500,0.64736242321194,0.512417159341567,0.782307687082314
"445","K=(0, 1, 2)","inverse_variance_weighting",750,0.438577495904557,0.35750652974998,0.519648462059134
"446","K=(0, 1, 2)","inverse_variance_weighting",1000,0.486507571129326,0.417393659773365,0.555621482485287
"447","K=(0, 1, 2)","inverse_variance_weighting",2000,0.340987587506913,0.302281989848697,0.379693185165128
"448","K=(0, 1, 2)","inverse_variance_weighting",3500,0.346637058042713,0.313588771613584,0.379685344471842
"449","K=(0, 1, 2)","inverse_variance_weighting",5000,0.411058987736204,0.380267117511413,0.441850857960995
"450","K=(0, 1, 2)","inverse_variance_weighting",7500,0.404585415483178,0.380544392196915,0.428626438769442
"451","K=(0, 1, 2)","inverse_variance_weighting",10000,0.350472662174034,0.331732560460755,0.369212763887314
"452","K=(0, 1, 2)","inverse_variance_weighting_optimal",50,3.46122312575876,2.61572504797428,4.30672120354323
"453","K=(0, 1, 2)","inverse_variance_weighting_optimal",100,3.92366977282151,2.2873468150117,5.55999273063132
"454","K=(0, 1, 2)","inverse_variance_weighting_optimal",250,0.882533896844244,0.686919522482156,1.07814827120633
"455","K=(0, 1, 2)","inverse_variance_weighting_optimal",500,0.696016097964836,0.584818315896669,0.807213880033003
"456","K=(0, 1, 2)","inverse_variance_weighting_optimal",750,0.623285511169649,0.4965702691623,0.750000753176999
"457","K=(0, 1, 2)","inverse_variance_weighting_optimal",1000,0.595038031873061,0.499834597689807,0.690241466056316
"458","K=(0, 1, 2)","inverse_variance_weighting_optimal",2000,0.394733802407061,0.35170638657001,0.437761218244112
"459","K=(0, 1, 2)","inverse_variance_weighting_optimal",3500,0.399967373712967,0.35816811348991,0.441766633936024
"460","K=(0, 1, 2)","inverse_variance_weighting_optimal",5000,0.410405992769453,0.380184717284872,0.440627268254034
"461","K=(0, 1, 2)","inverse_variance_weighting_optimal",7500,0.384161812545778,0.362928643254858,0.405394981836698
"462","K=(0, 1, 2)","inverse_variance_weighting_optimal",10000,0.346375461669829,0.326629654569986,0.366121268769672
"463","K=(0, 1, 2)","mean",50,7.72160876121041,4.79284297421526,10.6503745482056
"464","K=(0, 1, 2)","mean",100,5.22842286724596,3.24218162191206,7.21466411257985
"465","K=(0, 1, 2)","mean",250,2.47439220902137,1.48400263491089,3.46478178313185
"466","K=(0, 1, 2)","mean",500,1.02067154702956,0.859946068418127,1.18139702564099
"467","K=(0, 1, 2)","mean",750,0.701949570685675,0.536312389655143,0.867586751716206
"468","K=(0, 1, 2)","mean",1000,0.633364360770071,0.53614278816587,0.730585933374271
"469","K=(0, 1, 2)","mean",2000,0.547738814792609,0.481188595657681,0.614289033927536
"470","K=(0, 1, 2)","mean",3500,0.441696774634396,0.391112344101159,0.492281205167634
"471","K=(0, 1, 2)","mean",5000,0.436143646932206,0.391212794778955,0.481074499085456
"472","K=(0, 1, 2)","mean",7500,0.383881469648026,0.35564148763342,0.412121451662633
"473","K=(0, 1, 2)","mean",10000,0.337114654211359,0.313382363498133,0.360846944924585
"474","K=(0, 1, 2)","player_0",50,14.2743659192594,9.68596125801465,18.8627705805041
"475","K=(0, 1, 2)","player_0",100,4.28637314033104,3.32926635206996,5.24347992859212
"476","K=(0, 1, 2)","player_0",250,2.82523314364603,2.09921808233523,3.55124820495682
"477","K=(0, 1, 2)","player_0",500,1.70334166858436,1.37979034115686,2.02689299601185
"478","K=(0, 1, 2)","player_0",750,0.869942339812801,0.735879979176682,1.00400470044892
"479","K=(0, 1, 2)","player_0",1000,0.756941353264189,0.597622886163664,0.916259820364715
"480","K=(0, 1, 2)","player_0",2000,0.600745355817137,0.519031416254744,0.68245929537953
"481","K=(0, 1, 2)","player_0",3500,0.643526840818323,0.517678456947689,0.769375224688958
"482","K=(0, 1, 2)","player_0",5000,0.441097567057784,0.381671277514777,0.500523856600791
"483","K=(0, 1, 2)","player_0",7500,0.494394670055843,0.437389394398758,0.551399945712928
"484","K=(0, 1, 2)","player_0",10000,0.356912745572027,0.320393244524408,0.393432246619647
"485","K=(0, 1, 2)","player_1",50,33.9538074107252,15.2859518765817,52.6216629448687
"486","K=(0, 1, 2)","player_1",100,19.3982467494676,11.2624159825977,27.5340775163374
"487","K=(0, 1, 2)","player_1",250,13.4466769734607,6.72639517345776,20.1669587734637
"488","K=(0, 1, 2)","player_1",500,4.38780037195093,2.75392942506888,6.02167131883298
"489","K=(0, 1, 2)","player_1",750,2.42431113520205,1.79317318141014,3.05544908899396
"490","K=(0, 1, 2)","player_1",1000,2.16348681997698,1.58302577115575,2.74394786879821
"491","K=(0, 1, 2)","player_1",2000,1.36259183457343,1.14098456677227,1.58419910237459
"492","K=(0, 1, 2)","player_1",3500,0.728284643976195,0.606197136867702,0.850372151084689
"493","K=(0, 1, 2)","player_1",5000,0.782150533030574,0.672258822013531,0.892042244047617
"494","K=(0, 1, 2)","player_1",7500,0.552147237054563,0.477500494154039,0.626793979955086
"495","K=(0, 1, 2)","player_1",10000,0.39548421550968,0.341861403879575,0.449107027139785
"496","K=(0, 1, 2)","player_2",50,2.67966681225358,1.89444586573959,3.46488775876756
"497","K=(0, 1, 2)","player_2",100,5.40346157254541,2.64927270946371,8.15765043562711
"498","K=(0, 1, 2)","player_2",250,0.865501047996824,0.614647524545982,1.11635457144767
"499","K=(0, 1, 2)","player_2",500,0.758826362153563,0.633117511791117,0.884535212516009
"500","K=(0, 1, 2)","player_2",750,0.822323392154663,0.633650549256945,1.01099623505238
"501","K=(0, 1, 2)","player_2",1000,0.779709377264213,0.657031541311294,0.902387213217132
"502","K=(0, 1, 2)","player_2",2000,0.365210576601189,0.315180714117774,0.415240439084604
"503","K=(0, 1, 2)","player_2",3500,0.39093170756847,0.346802435828162,0.435060979308779
"504","K=(0, 1, 2)","player_2",5000,0.449127836549137,0.413645541432733,0.48461013166554
"505","K=(0, 1, 2)","player_2",7500,0.395597071238947,0.365244682704557,0.425949459773336
"506","K=(0, 1, 2)","player_2",10000,0.366407931229254,0.341300414898954,0.391515447559553
"507","K=(3, 4, 5)","inverse_variance_weighting",50,0.694953482227118,0.55516632726029,0.834740637193946
"508","K=(3, 4, 5)","inverse_variance_weighting",100,0.823651500772485,0.592232844201127,1.05507015734384
"509","K=(3, 4, 5)","inverse_variance_weighting",250,0.520759386739722,0.401676475523873,0.639842297955571
"510","K=(3, 4, 5)","inverse_variance_weighting",500,0.347731197070968,0.290449835274085,0.405012558867851
"511","K=(3, 4, 5)","inverse_variance_weighting",750,0.203319455999583,0.165065026442367,0.241573885556799
"512","K=(3, 4, 5)","inverse_variance_weighting",1000,0.237334806373594,0.193231111709607,0.281438501037581
"513","K=(3, 4, 5)","inverse_variance_weighting",2000,0.201618847402291,0.172501788508014,0.230735906296569
"514","K=(3, 4, 5)","inverse_variance_weighting",3500,0.11357077043173,0.0961972221567932,0.130944318706666
"515","K=(3, 4, 5)","inverse_variance_weighting",5000,0.117275931207618,0.100074573968629,0.134477288446607
"516","K=(3, 4, 5)","inverse_variance_weighting",7500,0.117944084541892,0.102923899870711,0.132964269213072
"517","K=(3, 4, 5)","inverse_variance_weighting",10000,0.0811771464964186,0.0713990324616647,0.0909552605311725
"518","K=(3, 4, 5)","inverse_variance_weighting_optimal",50,5.27740213188773,2.74356783862769,7.81123642514777
"519","K=(3, 4, 5)","inverse_variance_weighting_optimal",100,2.00835338732605,1.44377789461177,2.57292888004033
"520","K=(3, 4, 5)","inverse_variance_weighting_optimal",250,0.686040110055584,0.511236512196108,0.86084370791506
"521","K=(3, 4, 5)","inverse_variance_weighting_optimal",500,0.481450910413895,0.397118755294645,0.565783065533146
"522","K=(3, 4, 5)","inverse_variance_weighting_optimal",750,0.217083148356787,0.170111019087105,0.264055277626469
"523","K=(3, 4, 5)","inverse_variance_weighting_optimal",1000,0.234098574828704,0.192307187041214,0.275889962616193
"524","K=(3, 4, 5)","inverse_variance_weighting_optimal",2000,0.196721781241002,0.164450919546488,0.228992642935515
"525","K=(3, 4, 5)","inverse_variance_weighting_optimal",3500,0.105298347868035,0.0859359951862558,0.124660700549813
"526","K=(3, 4, 5)","inverse_variance_weighting_optimal",5000,0.10171718086921,0.0866602878587896,0.116774073879631
"527","K=(3, 4, 5)","inverse_variance_weighting_optimal",7500,0.107142747259889,0.0928337961343764,0.121451698385401
"528","K=(3, 4, 5)","inverse_variance_weighting_optimal",10000,0.0784948812023631,0.0685418448381855,0.0884479175665407
"529","K=(3, 4, 5)","mean",50,4.38409612790828,2.1927862018541,6.57540605396246
"530","K=(3, 4, 5)","mean",100,3.23629181865252,1.95915683157448,4.51342680573056
"531","K=(3, 4, 5)","mean",250,0.639000489912583,0.478399848791683,0.799601131033484
"532","K=(3, 4, 5)","mean",500,0.590506851275319,0.486574274562022,0.694439427988615
"533","K=(3, 4, 5)","mean",750,0.270191148004369,0.214929299449448,0.325452996559291
"534","K=(3, 4, 5)","mean",1000,0.278849475670076,0.228088719989185,0.329610231350967
"535","K=(3, 4, 5)","mean",2000,0.184125595460768,0.153118209715163,0.215132981206374
"536","K=(3, 4, 5)","mean",3500,0.13146820830849,0.102399551476481,0.1605368651405
"537","K=(3, 4, 5)","mean",5000,0.0849477663331917,0.0724017080241499,0.0974938246422334
"538","K=(3, 4, 5)","mean",7500,0.123166212961161,0.106540291114995,0.139792134807327
"539","K=(3, 4, 5)","mean",10000,0.0891922288902275,0.0767517212997992,0.101632736480656
"540","K=(3, 4, 5)","player_3",50,17.8295587367168,3.39726065118982,32.2618568222437
"541","K=(3, 4, 5)","player_3",100,2.66379631386384,2.09203028314773,3.23556234457994
"542","K=(3, 4, 5)","player_3",250,1.83953313383049,1.0722473422544,2.60681892540658
"543","K=(3, 4, 5)","player_3",500,0.739052236619544,0.594334579735677,0.883769893503411
"544","K=(3, 4, 5)","player_3",750,0.556349427193788,0.474409810674482,0.638289043713093
"545","K=(3, 4, 5)","player_3",1000,0.548105985364449,0.446409574008882,0.649802396720016
"546","K=(3, 4, 5)","player_3",2000,0.342634474771347,0.286996399742654,0.398272549800041
"547","K=(3, 4, 5)","player_3",3500,0.176098442967661,0.147813448730456,0.204383437204866
"548","K=(3, 4, 5)","player_3",5000,0.194483778596452,0.163953445033236,0.225014112159668
"549","K=(3, 4, 5)","player_3",7500,0.131748313721235,0.111455490129949,0.152041137312522
"550","K=(3, 4, 5)","player_3",10000,0.0946703636492155,0.0808861368479445,0.108454590450486
"551","K=(3, 4, 5)","player_4",50,8.69133591391301,5.89866026207718,11.4840115657489
"552","K=(3, 4, 5)","player_4",100,4.31758669554007,2.62996983764304,6.00520355343709
"553","K=(3, 4, 5)","player_4",250,1.44352999715009,1.10756320611855,1.77949678818163
"554","K=(3, 4, 5)","player_4",500,0.990834372842483,0.763593847271049,1.21807489841392
"555","K=(3, 4, 5)","player_4",750,0.438468284568602,0.332174561936724,0.54476200720048
"556","K=(3, 4, 5)","player_4",1000,0.494448488695927,0.42704726623873,0.561849711153125
"557","K=(3, 4, 5)","player_4",2000,0.297106621078487,0.240270112889252,0.353943129267722
"558","K=(3, 4, 5)","player_4",3500,0.165415600911295,0.13712795386359,0.193703247959
"559","K=(3, 4, 5)","player_4",5000,0.16680703444463,0.143207217984927,0.190406850904334
"560","K=(3, 4, 5)","player_4",7500,0.131550252065355,0.110069937631926,0.153030566498785
"561","K=(3, 4, 5)","player_4",10000,0.0931424564048442,0.0789212792684965,0.107363633541192
"562","K=(3, 4, 5)","player_5",50,5.63697429471194,4.1533481283281,7.12060046109579
"563","K=(3, 4, 5)","player_5",100,18.462915333289,8.18393214397602,28.741898522602
"564","K=(3, 4, 5)","player_5",250,2.0104026727801,1.70254519139866,2.31826015416154
"565","K=(3, 4, 5)","player_5",500,2.90430948790276,2.23158419242677,3.57703478337874
"566","K=(3, 4, 5)","player_5",750,1.17140006442612,0.934428014988054,1.40837211386419
"567","K=(3, 4, 5)","player_5",1000,1.16047735327241,0.856787579633706,1.46416712691111
"568","K=(3, 4, 5)","player_5",2000,0.36168199547774,0.28905087833946,0.434313112616021
"569","K=(3, 4, 5)","player_5",3500,0.446810408269507,0.333145476757548,0.560475339781465
"570","K=(3, 4, 5)","player_5",5000,0.18449092273183,0.141095334008615,0.227886511455045
"571","K=(3, 4, 5)","player_5",7500,0.299624870550613,0.243365954361501,0.355883786739724
"572","K=(3, 4, 5)","player_5",10000,0.216675168047658,0.175712279103376,0.25763805699194
"573","K=(6, 7, 8)","inverse_variance_weighting",50,1.25160974608695,0.695177695191575,1.80804179698232
"574","K=(6, 7, 8)","inverse_variance_weighting",100,0.52990900003393,0.457726802663462,0.602091197404398
"575","K=(6, 7, 8)","inverse_variance_weighting",250,0.437291553719352,0.377749919316837,0.496833188121867
"576","K=(6, 7, 8)","inverse_variance_weighting",500,0.547898007154096,0.472175711293313,0.623620303014879
"577","K=(6, 7, 8)","inverse_variance_weighting",750,0.374318491396021,0.337700363811417,0.410936618980624
"578","K=(6, 7, 8)","inverse_variance_weighting",1000,0.374169120693781,0.330720588017349,0.417617653370213
"579","K=(6, 7, 8)","inverse_variance_weighting",2000,0.298028800924886,0.274287443899306,0.321770157950466
"580","K=(6, 7, 8)","inverse_variance_weighting",3500,0.345576470637762,0.324685195219675,0.366467746055848
"581","K=(6, 7, 8)","inverse_variance_weighting",5000,0.273531814396178,0.258798162610542,0.288265466181814
"582","K=(6, 7, 8)","inverse_variance_weighting",7500,0.258366689807545,0.246989350785445,0.269744028829645
"583","K=(6, 7, 8)","inverse_variance_weighting",10000,0.276020377595032,0.264107626435906,0.287933128754158
"584","K=(6, 7, 8)","inverse_variance_weighting_optimal",50,1.12759735447955,0.810038817840521,1.44515589111857
"585","K=(6, 7, 8)","inverse_variance_weighting_optimal",100,0.815788668119649,0.661500338979499,0.970076997259798
"586","K=(6, 7, 8)","inverse_variance_weighting_optimal",250,0.378450121222546,0.322198936321651,0.43470130612344
"587","K=(6, 7, 8)","inverse_variance_weighting_optimal",500,0.452694680663681,0.394103995484068,0.511285365843293
"588","K=(6, 7, 8)","inverse_variance_weighting_optimal",750,0.338870744270304,0.292993075049663,0.384748413490945
