"","Facetvar","Approximator","Runtime_mean","RuntimeWithCostPerBudget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"1","k=4","KernelSHAPIQ",0.485862030982971,2500.48586203098,0.00043253026638611,0.000376571305348089,0.000488489227424131
"2","k=4","KernelSHAPIQ",0.915335516929626,5000.91533551693,0.00140068563103281,0.00117794379860676,0.00162342746345886
"3","k=4","KernelSHAPIQ",2.13404127120972,12502.1340412712,0.0012223254918931,0.00102074565242485,0.00142390533136135
"4","k=4","KernelSHAPIQ",4.10874268054962,25004.1087426805,0.0005814708060819,0.000503086150254282,0.000659855461909518
"5","k=4","KernelSHAPIQ",5.901227684021,37505.901227684,0.00051017550957559,0.000448226976816075,0.000572124042335105
"6","k=4","KernelSHAPIQ",7.21361939907074,50007.2136193991,1.93053779921116,1.0507769862236,2.81029861219873
"7","k=4","KernelSHAPIQ",7.42660014629364,100007.426600146,0.0071384513490133,0.00565316443216515,0.00862373826586145
"8","k=4","KernelSHAPIQ",7.78606001853943,175007.786060019,0.00152125144031866,0.00121067940538664,0.00183182347525068
"9","k=4","KernelSHAPIQ",8.14340443611145,250008.143404436,0.00081767883390908,0.00064161933255535,0.00099373833526281
"10","k=4","PermutationIQ",0.035898323059082,2500.03589832306,0.00857346650974995,0.00709154132296292,0.010055391696537
"11","k=4","PermutationIQ",0.0783247137069702,5000.07832471371,0.00521154235749678,0.00452566631031897,0.00589741840467459
"12","k=4","PermutationIQ",0.153725724220276,12500.1537257242,0.00403561933887891,0.00351550530638604,0.00455573337137178
"13","k=4","PermutationIQ",0.297486572265625,25000.2974865723,0.00233101138268824,0.0020737460853387,0.00258827668003778
"14","k=4","PermutationIQ",0.439242911338806,37500.4392429113,0.00179749086943276,0.001608956944567,0.00198602479429852
"15","k=4","PermutationIQ",0.584700508117676,50000.5847005081,0.00154730246736576,0.00137340127665644,0.00172120365807508
"16","k=4","PermutationIQ",1.16156805992126,100001.16156806,0.00087220680266661,0.000775739090645022,0.000968674514688198
"17","k=4","PermutationIQ",2.02783650398254,175002.027836504,0.00059448189195981,0.00052543196510253,0.00066353181881709
"18","k=4","PermutationIQ",2.94795572280884,250002.947955723,0.00043107759735295,0.000382745229346442,0.000479409965359458
"19","k=4","PermutationIQStratified",0.201652526855469,5000.20165252686,0.319401001581901,0.227274235247216,0.411527767916586
"20","k=4","PermutationIQStratified",0.299208722114563,12500.2992087221,0.0434617067897976,0.0337459437835885,0.0531774697960067
