"","Facetvar","Approximator","Budget","Prec10_mean","Prec10_ribbon_min","Prec10_ribbon_max"
"156","k=3","PermutationSamplingSII",750,0.042,0.0343922703110318,0.0496077296889682
"157","k=3","PermutationSamplingSII",1000,0.048,0.0393150376265311,0.056684962373469
"158","k=3","PermutationSamplingSII",2000,0.038,0.0305003401437676,0.0454996598562324
"159","k=3","PermutationSamplingSII",3500,0.014,0.00827857588728549,0.0197214241127145
"160","k=3","PermutationSamplingSII",5000,0.038,0.0299745303398925,0.0460254696601075
"161","k=3","SHAPIQ",16,0.03,0.0223069074183793,0.0376930925816207
"162","k=3","SHAPIQ",50,0.028,0.020978168155746,0.035021831844254
"163","k=3","SHAPIQ",100,0.024,0.0166821437286482,0.0313178562713518
"164","k=3","SHAPIQ",250,0.016,0.0107627706343362,0.0212372293656638
"165","k=3","SHAPIQ",500,0.04,0.0314285714285714,0.0485714285714286
"166","k=3","SHAPIQ",750,0.07,0.0588425004629905,0.0811574995370095
"167","k=3","SHAPIQ",1000,0.042,0.0324852423969447,0.0515147576030553
"168","k=3","SHAPIQ",2000,0.036,0.0285714285714286,0.0434285714285714
"169","k=3","SHAPIQ",3500,0.054,0.0458134006960603,0.0621865993039397
"170","k=3","SHAPIQ",5000,0.062,0.0525714285714286,0.0714285714285714
"171","k=3","SVARMIQ",16,0.018,0.0111846511760705,0.0248153488239295
"172","k=3","SVARMIQ",50,0.022,0.0154285714285714,0.0285714285714286
"173","k=3","SVARMIQ",100,0.018,0.0125116077964861,0.0234883922035139
"174","k=3","SVARMIQ",250,0.034,0.0246934300143415,0.0433065699856585
"175","k=3","SVARMIQ",500,0.242,0.225075196320434,0.258924803679566
"176","k=3","SVARMIQ",750,0.216,0.202190804601606,0.229809195398394
"177","k=3","SVARMIQ",1000,0.032,0.0242067533160081,0.0397932466839919
"178","k=3","SVARMIQ",2000,0.124,0.106724324048193,0.141275675951807
"179","k=3","SVARMIQ",3500,0.632,0.609604665208839,0.654395334791161
"180","k=3","SVARMIQ",5000,0.804,0.787106576572464,0.820893423427537
"181","k=4","KernelSHAPIQ",16,0.006,0.00260733083227489,0.00939266916772511
"182","k=4","KernelSHAPIQ",50,0.006,0.00260733083227489,0.00939266916772511
"183","k=4","KernelSHAPIQ",100,0.006,0.00260733083227489,0.00939266916772511
"184","k=4","KernelSHAPIQ",250,0.01,0.00571428571428572,0.0142857142857143
"185","k=4","KernelSHAPIQ",500,0.026,0.0191131595467463,0.0328868404532537
"186","k=4","KernelSHAPIQ",750,0.028,0.020978168155746,0.035021831844254
"187","k=4","KernelSHAPIQ",1000,0.004,0.00120058315110494,0.00679941684889506
"188","k=4","KernelSHAPIQ",2000,0.008,0.00412438286678557,0.0118756171332144
"189","k=4","KernelSHAPIQ",3500,0.014,0.00904304240774358,0.0189569575922564
"190","k=4","KernelSHAPIQ",5000,0.014,0.00827857588728549,0.0197214241127145
"191","k=4","PermutationIQ",16,0,0,0
"192","k=4","PermutationIQ",50,0.01,0.00484921246362288,0.0151507875363771
"193","k=4","PermutationIQ",100,0.024,0.0172629565013991,0.0307370434986009
"194","k=4","PermutationIQ",250,0.024,0.0178988124274107,0.0301011875725893
"195","k=4","PermutationIQ",500,0.056,0.0456352244873046,0.0663647755126955
"196","k=4","PermutationIQ",750,0.05,0.0404168515250009,0.0595831484749991
"197","k=4","PermutationIQ",1000,0.056,0.0468929271711376,0.0651070728288624
"198","k=4","PermutationIQ",2000,0.132,0.120068221132674,0.143931778867326
"199","k=4","PermutationIQ",3500,0.178,0.162017867118918,0.193982132881082
"200","k=4","PermutationIQ",5000,0.208,0.191878016023239,0.224121983976761
"201","k=4","PermutationIQStratified",16,0,0,0
"202","k=4","PermutationIQStratified",50,0.006,0.00260733083227489,0.00939266916772511
"203","k=4","PermutationIQStratified",100,0.012,0.00654891884904603,0.017451081150954
"204","k=4","PermutationIQStratified",250,0.006,0.00156452151535428,0.0104354784846457
"205","k=4","PermutationIQStratified",500,0.018,0.0118124549063692,0.0241875450936308
"206","k=4","PermutationIQStratified",750,0.034,0.0261182204433522,0.0418817795566478
"207","k=4","PermutationIQStratified",1000,0.042,0.0338734499123841,0.0501265500876159
"208","k=4","PermutationIQStratified",2000,0.12,0.106297624219107,0.133702375780893
"209","k=4","PermutationIQStratified",3500,0.17,0.154547637390869,0.185452362609131
"210","k=4","PermutationIQStratified",5000,0.228,0.212081841968932,0.243918158031068
"211","k=4","PermutationSamplingSII",16,0.04,0.0330014578777624,0.0469985421222376
"212","k=4","PermutationSamplingSII",50,0.04,0.0330014578777624,0.0469985421222376
"213","k=4","PermutationSamplingSII",100,0.04,0.0330014578777624,0.0469985421222376
"214","k=4","PermutationSamplingSII",250,0.04,0.0330014578777624,0.0469985421222376
"215","k=4","PermutationSamplingSII",500,0.008,0.00412438286678557,0.0118756171332144
"216","k=4","PermutationSamplingSII",750,0.012,0.00735769234020803,0.016642307659792
"217","k=4","PermutationSamplingSII",1000,0.018,0.0111846511760705,0.0248153488239295
"218","k=4","PermutationSamplingSII",2000,0.012,0.00735769234020803,0.016642307659792
"219","k=4","PermutationSamplingSII",3500,0.01,0.00571428571428572,0.0142857142857143
"220","k=4","PermutationSamplingSII",5000,0.018,0.0125116077964861,0.0234883922035139
"221","k=4","SHAPIQ",16,0.01,0.00571428571428572,0.0142857142857143
"222","k=4","SHAPIQ",50,0.016,0.0100341105663368,0.0219658894336632
"223","k=4","SHAPIQ",100,0.01,0.00484921246362288,0.0151507875363771
"224","k=4","SHAPIQ",250,0.01,0.00571428571428572,0.0142857142857143
"225","k=4","SHAPIQ",500,0.01,0.00571428571428572,0.0142857142857143
"226","k=4","SHAPIQ",750,0.014,0.00827857588728549,0.0197214241127145
"227","k=4","SHAPIQ",1000,0.016,0.0100341105663368,0.0219658894336632
"228","k=4","SHAPIQ",2000,0.014,0.00827857588728549,0.0197214241127145
"229","k=4","SHAPIQ",3500,0.018,0.0125116077964861,0.0234883922035139
"230","k=4","SHAPIQ",5000,0.012,0.00735769234020803,0.016642307659792
"231","k=4","SVARMIQ",16,0.004,0.00120058315110494,0.00679941684889506
"232","k=4","SVARMIQ",50,0.026,0.0185440066567429,0.0334559933432571
"233","k=4","SVARMIQ",100,0.016,0.0107627706343362,0.0212372293656638
"234","k=4","SVARMIQ",250,0.024,0.0166821437286482,0.0313178562713518
"235","k=4","SVARMIQ",500,0,0,0
"236","k=4","SVARMIQ",750,0.008,0.00412438286678557,0.0118756171332144
"237","k=4","SVARMIQ",1000,0.01,0.00571428571428572,0.0142857142857143
"238","k=4","SVARMIQ",2000,0.036,0.0270740003703924,0.0449259996296076
"239","k=4","SVARMIQ",3500,0.092,0.0813708141498638,0.102629185850136
"240","k=4","SVARMIQ",5000,0.066,0.0540102084237958,0.0779897915762042
