"","Facetvar","Approximator","Budget","Prec10_mean","Prec10_ribbon_min","Prec10_ribbon_max"
"79","k=2","PermutationIQ",3500,0.73,0.709150686400962,0.750849313599038
"80","k=2","PermutationIQ",5000,0.75,0.729347382435999,0.770652617564001
"81","k=2","PermutationIQStratified",16,0.088,0.0724449627556386,0.103555037244361
"82","k=2","PermutationIQStratified",50,0.084,0.0693308598251504,0.0986691401748497
"83","k=2","PermutationIQStratified",100,0.126,0.107747798567218,0.144252201432782
"84","k=2","PermutationIQStratified",250,0.296,0.275603921945629,0.316396078054371
"85","k=2","PermutationIQStratified",500,0.376,0.355090086327392,0.396909913672608
"86","k=2","PermutationIQStratified",750,0.438,0.417221282473627,0.458778717526373
"87","k=2","PermutationIQStratified",1000,0.472,0.448088598910963,0.495911401089037
"88","k=2","PermutationIQStratified",2000,0.648,0.625459333801925,0.670540666198076
"89","k=2","PermutationIQStratified",3500,0.71,0.687098257797312,0.732901742202688
"90","k=2","PermutationIQStratified",5000,0.744,0.722398790661216,0.765601209338784
"91","k=2","PermutationSamplingSII",16,0.064,0.0500730770206241,0.0779269229793759
"92","k=2","PermutationSamplingSII",50,0.064,0.0500730770206241,0.0779269229793759
"93","k=2","PermutationSamplingSII",100,0.064,0.0500730770206241,0.0779269229793759
"94","k=2","PermutationSamplingSII",250,0.064,0.0500730770206241,0.0779269229793759
"95","k=2","PermutationSamplingSII",500,0.08,0.0705239291704132,0.0894760708295868
"96","k=2","PermutationSamplingSII",750,0.092,0.0802752659836096,0.10372473401639
"97","k=2","PermutationSamplingSII",1000,0.134,0.120117107870564,0.147882892129436
"98","k=2","PermutationSamplingSII",2000,0.19,0.174547637390869,0.205452362609131
"99","k=2","PermutationSamplingSII",3500,0.238,0.216640110066782,0.259359889933218
"100","k=2","PermutationSamplingSII",5000,0.254,0.235218767509092,0.272781232490908
"101","k=2","SHAPIQ",16,0.1,0.0857142857142857,0.114285714285714
"102","k=2","SHAPIQ",50,0.078,0.0675841564951096,0.0884158435048904
"103","k=2","SHAPIQ",100,0.084,0.0717575512653551,0.0962424487346449
"104","k=2","SHAPIQ",250,0.102,0.0890668910882785,0.114933108911721
"105","k=2","SHAPIQ",500,0.18,0.163837559287165,0.196162440712835
"106","k=2","SHAPIQ",750,0.358,0.333573517215438,0.382426482784562
"107","k=2","SHAPIQ",1000,0.406,0.378833093361103,0.433166906638897
"108","k=2","SHAPIQ",2000,0.31,0.28588293854838,0.33411706145162
"109","k=2","SHAPIQ",3500,0.534,0.506062752535041,0.561937247464959
"110","k=2","SHAPIQ",5000,0.606,0.574259984697096,0.637740015302904
"111","k=2","SVARMIQ",16,0.094,0.0795976192444245,0.108402380755575
"112","k=2","SVARMIQ",50,0.102,0.0849790045615926,0.119020995438407
"113","k=2","SVARMIQ",100,0.138,0.119954705514699,0.156045294485301
"114","k=2","SVARMIQ",250,0.156,0.13497329200803,0.17702670799197
"115","k=2","SVARMIQ",500,0.218,0.195198281482596,0.240801718517404
"116","k=2","SVARMIQ",750,0.496,0.472795496566575,0.519204503433425
"117","k=2","SVARMIQ",1000,0.524,0.500170674900579,0.547829325099421
"118","k=2","SVARMIQ",2000,0.572,0.548259910768182,0.595740089231818
"119","k=2","SVARMIQ",3500,0.788,0.774108290535836,0.801891709464164
"120","k=2","SVARMIQ",5000,0.836,0.821498768525201,0.850501231474799
"121","k=3","KernelSHAPIQ",16,0.018,0.0111846511760705,0.0248153488239295
"122","k=3","KernelSHAPIQ",50,0.006,0.00260733083227489,0.00939266916772511
"123","k=3","KernelSHAPIQ",100,0.038,0.0255821063930853,0.0504178936069147
"124","k=3","KernelSHAPIQ",250,0.02,0.0130014578777623,0.0269985421222377
"125","k=3","KernelSHAPIQ",500,0.004,0.00120058315110494,0.00679941684889506
"126","k=3","KernelSHAPIQ",750,0.05,0.0395998430153136,0.0604001569846865
"127","k=3","KernelSHAPIQ",1000,0.04,0.0319187796435823,0.0480812203564177
"128","k=3","KernelSHAPIQ",2000,0.264,0.241007543384308,0.286992456615692
"129","k=3","KernelSHAPIQ",3500,0.498,0.467967364689833,0.528032635310167
"130","k=3","KernelSHAPIQ",5000,0.61,0.581824167252406,0.638175832747594
"131","k=3","PermutationIQ",16,0.004,0.00120058315110494,0.00679941684889506
"132","k=3","PermutationIQ",50,0.08,0.0648814210796309,0.0951185789203691
"133","k=3","PermutationIQ",100,0.102,0.0870197408812362,0.116980259118764
"134","k=3","PermutationIQ",250,0.15,0.132100051305512,0.167899948694488
"135","k=3","PermutationIQ",500,0.262,0.240074337093772,0.283925662906228
"136","k=3","PermutationIQ",750,0.258,0.234251315825924,0.281748684174076
"137","k=3","PermutationIQ",1000,0.31,0.286396126225917,0.333603873774083
"138","k=3","PermutationIQ",2000,0.368,0.34488714466725,0.39111285533275
"139","k=3","PermutationIQ",3500,0.456,0.432936644490731,0.479063355509269
"140","k=3","PermutationIQ",5000,0.504,0.477976462773176,0.530023537226824
"141","k=3","PermutationIQStratified",16,0.004,0.00120058315110494,0.00679941684889506
"142","k=3","PermutationIQStratified",50,0.018,0.00957748401543791,0.0264225159845621
"143","k=3","PermutationIQStratified",100,0.036,0.0266278745903676,0.0453721254096324
"144","k=3","PermutationIQStratified",250,0.088,0.0729789263678915,0.103021073632108
"145","k=3","PermutationIQStratified",500,0.156,0.136379103184698,0.175620896815302
"146","k=3","PermutationIQStratified",750,0.204,0.181692318518922,0.226307681481078
"147","k=3","PermutationIQStratified",1000,0.24,0.216439396425042,0.263560603574958
"148","k=3","PermutationIQStratified",2000,0.362,0.339522800668323,0.384477199331677
"149","k=3","PermutationIQStratified",3500,0.444,0.419065800880833,0.468934199119167
"150","k=3","PermutationIQStratified",5000,0.508,0.482630888136659,0.533369111863341
"151","k=3","PermutationSamplingSII",16,0.036,0.0254015788622906,0.0465984211377094
"152","k=3","PermutationSamplingSII",50,0.036,0.0254015788622906,0.0465984211377094
"153","k=3","PermutationSamplingSII",100,0.036,0.0254015788622906,0.0465984211377094
"154","k=3","PermutationSamplingSII",250,0.036,0.0254015788622906,0.0465984211377094
"155","k=3","PermutationSamplingSII",500,0.022,0.0154285714285714,0.0285714285714286
"156","k=3","PermutationSamplingSII",750,0.026,0.0191131595467463,0.0328868404532537
"157","k=3","PermutationSamplingSII",1000,0.028,0.0204191433363305,0.0355808566636695
"158","k=3","PermutationSamplingSII",2000,0.05,0.04,0.06
"159","k=3","PermutationSamplingSII",3500,0.078,0.0661196440649761,0.0898803559350239
"160","k=3","PermutationSamplingSII",5000,0.078,0.0657809115540897,0.0902190884459104
"161","k=3","SHAPIQ",16,0.004,0.00120058315110494,0.00679941684889506
"162","k=3","SHAPIQ",50,0.02,0.0119187796435823,0.0280812203564177
"163","k=3","SHAPIQ",100,0.018,0.0118124549063692,0.0241875450936308
"164","k=3","SHAPIQ",250,0.018,0.0118124549063692,0.0241875450936308
"165","k=3","SHAPIQ",500,0.022,0.0148343221691517,0.0291656778308482
"166","k=3","SHAPIQ",750,0.036,0.0270740003703924,0.0449259996296076
"167","k=3","SHAPIQ",1000,0.086,0.0722946457654726,0.0997053542345274
"168","k=3","SHAPIQ",2000,0.09,0.0774643365894398,0.10253566341056
"169","k=3","SHAPIQ",3500,0.154,0.133158518600186,0.174841481399814
"170","k=3","SHAPIQ",5000,0.258,0.232590697509353,0.283409302490647
"171","k=3","SVARMIQ",16,0.016,0.0100341105663368,0.0219658894336632
"172","k=3","SVARMIQ",50,0.026,0.0166061244441294,0.0353938755558706
"173","k=3","SVARMIQ",100,0.022,0.0148343221691517,0.0291656778308482
"174","k=3","SVARMIQ",250,0.05,0.04,0.06
"175","k=3","SVARMIQ",500,0.118,0.0959259132437501,0.14007408675625
"176","k=3","SVARMIQ",750,0.214,0.185001759377789,0.242998240622211
"177","k=3","SVARMIQ",1000,0.238,0.208049019640589,0.267950980359411
"178","k=3","SVARMIQ",2000,0.174,0.154874208032938,0.193125791967062
"179","k=3","SVARMIQ",3500,0.434,0.410681442968296,0.457318557031704
"180","k=3","SVARMIQ",5000,0.632,0.607348966159859,0.656651033840141
"181","k=4","KernelSHAPIQ",16,0.002,0,0.004
"182","k=4","KernelSHAPIQ",50,0.008,0.00412438286678557,0.0118756171332144
"183","k=4","KernelSHAPIQ",100,0.008,0.00412438286678557,0.0118756171332144
"184","k=4","KernelSHAPIQ",250,0.02,0.0119187796435823,0.0280812203564177
"185","k=4","KernelSHAPIQ",500,0.072,0.0553303404047831,0.0886696595952169
"186","k=4","KernelSHAPIQ",750,0.128,0.109255749180735,0.146744250819265
"187","k=4","KernelSHAPIQ",1000,0.144,0.121839177794668,0.166160822205332
"188","k=4","KernelSHAPIQ",2000,0.002,0,0.004
"189","k=4","KernelSHAPIQ",3500,0.044,0.0336352244873045,0.0543647755126954
"190","k=4","KernelSHAPIQ",5000,0.108,0.091878016023239,0.124121983976761
"191","k=4","PermutationIQ",16,0.02,0.0124407105398155,0.0275592894601845
"192","k=4","PermutationIQ",50,0.038,0.0299745303398925,0.0460254696601075
"193","k=4","PermutationIQ",100,0.052,0.0401368345759847,0.0638631654240153
"194","k=4","PermutationIQ",250,0.076,0.0624293233290995,0.0895706766709005
"195","k=4","PermutationIQ",500,0.092,0.0777600733778547,0.106239926622145
"196","k=4","PermutationIQ",750,0.128,0.110611286794625,0.145388713205375
"197","k=4","PermutationIQ",1000,0.146,0.12657773211502,0.16542226788498
"198","k=4","PermutationIQ",2000,0.21,0.189746504458917,0.230253495541083
"199","k=4","PermutationIQ",3500,0.28,0.256095427813312,0.303904572186688
"200","k=4","PermutationIQ",5000,0.294,0.266683263708257,0.321316736291743
"201","k=4","PermutationIQStratified",16,0.02,0.0124407105398155,0.0275592894601845
"202","k=4","PermutationIQStratified",50,0.012,0.00584552593470343,0.0181544740652966
"203","k=4","PermutationIQStratified",100,0.004,0.00120058315110494,0.00679941684889506
"204","k=4","PermutationIQStratified",250,0.032,0.0227682889020551,0.0412317110979449
"205","k=4","PermutationIQStratified",500,0.034,0.0242647285500567,0.0437352714499433
"206","k=4","PermutationIQStratified",750,0.056,0.0441643913273097,0.0678356086726903
"207","k=4","PermutationIQStratified",1000,0.066,0.0507176238624956,0.0812823761375044
"208","k=4","PermutationIQStratified",2000,0.158,0.140366543858046,0.175633456141954
"209","k=4","PermutationIQStratified",3500,0.294,0.270716476877852,0.317283523122148
"210","k=4","PermutationIQStratified",5000,0.302,0.275275403059491,0.328724596940509
"211","k=4","PermutationSamplingSII",16,0.012,0.00735769234020803,0.016642307659792
"212","k=4","PermutationSamplingSII",50,0.012,0.00735769234020803,0.016642307659792
"213","k=4","PermutationSamplingSII",100,0.012,0.00735769234020803,0.016642307659792
"214","k=4","PermutationSamplingSII",250,0.012,0.00735769234020803,0.016642307659792
"215","k=4","PermutationSamplingSII",500,0.002,0,0.004
"216","k=4","PermutationSamplingSII",750,0.006,0.00156452151535428,0.0104354784846457
"217","k=4","PermutationSamplingSII",1000,0.012,0.00735769234020803,0.016642307659792
"218","k=4","PermutationSamplingSII",2000,0.012,0.00735769234020803,0.016642307659792
"219","k=4","PermutationSamplingSII",3500,0.03,0.0228571428571429,0.0371428571428571
"220","k=4","PermutationSamplingSII",5000,0.026,0.0197337965144396,0.0322662034855604
"221","k=4","SHAPIQ",16,0.01,0.00345346329292023,0.0165465367070798
"222","k=4","SHAPIQ",50,0.008,0.00412438286678557,0.0118756171332144
"223","k=4","SHAPIQ",100,0.006,0.00260733083227489,0.00939266916772511
"224","k=4","SHAPIQ",250,0.008,0.00318505727247066,0.0128149427275293
"225","k=4","SHAPIQ",500,0.008,0.00412438286678557,0.0118756171332144
"226","k=4","SHAPIQ",750,0.012,0.00735769234020803,0.016642307659792
"227","k=4","SHAPIQ",1000,0.026,0.0180153207928674,0.0339846792071326
"228","k=4","SHAPIQ",2000,0.008,0.00412438286678557,0.0118756171332144
"229","k=4","SHAPIQ",3500,0.002,0,0.004
"230","k=4","SHAPIQ",5000,0.01,0.00571428571428572,0.0142857142857143
"231","k=4","SVARMIQ",16,0.008,0.00318505727247066,0.0128149427275293
"232","k=4","SVARMIQ",50,0.006,0.00260733083227489,0.00939266916772511
"233","k=4","SVARMIQ",100,0.006,0.00260733083227489,0.00939266916772511
"234","k=4","SVARMIQ",250,0.002,0,0.004
"235","k=4","SVARMIQ",500,0.056,0.041956336311492,0.070043663688508
"236","k=4","SVARMIQ",750,0.096,0.0770564749094277,0.114943525090572
"237","k=4","SVARMIQ",1000,0.064,0.0471549680308758,0.0808450319691242
"238","k=4","SVARMIQ",2000,0.036,0.0262020410288673,0.0457979589711327
"239","k=4","SVARMIQ",3500,0.094,0.0804745138530919,0.107525486146908
"240","k=4","SVARMIQ",5000,0.13,0.113036654161374,0.146963345838626
