"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"142","k=3","SHAPIQ",50,0.0688745692574496,0.0463811400069657,0.0913679985079335
"143","k=3","SHAPIQ",100,0.0295163373234882,0.0206689546457932,0.0383637200011831
"144","k=3","SHAPIQ",250,0.0081647526347624,0.00575385583818538,0.0105756494313394
"145","k=3","SHAPIQ",500,0.00178789375322565,0.0012474453531948,0.0023283421532565
"146","k=3","SHAPIQ",750,0.00072960858990129,0.00049600842140475,0.00096320875839783
"147","k=3","SHAPIQ",1000,0.0231850385164174,0.0143850317711113,0.0319850452617234
"148","k=3","SHAPIQ",2000,0.0013005029501527,0.00079986645064799,0.00180113944965741
"149","k=3","SHAPIQ",3500,0.00049038273411483,0.00030474767348584,0.00067601779474382
"150","k=3","SHAPIQ",5000,0.00028049830058135,0.00017497487628503,0.00038602172487767
"151","k=3","SVARMIQ",50,0.00306074946242033,0.00215122101917997,0.00397027790566069
"152","k=3","SVARMIQ",100,0.00566905147400202,0.00420947879640105,0.00712862415160299
"153","k=3","SVARMIQ",250,0.0017088639661706,0.0012198542628288,0.0021978736695124
"154","k=3","SVARMIQ",500,0.00052016834669531,0.00036871720427067,0.00067161948911995
"155","k=3","SVARMIQ",750,0.00022533493878962,0.000163950599785068,0.000286719277794172
"156","k=3","SVARMIQ",1000,0.00431475511682993,0.00257528260689524,0.00605422762676462
"157","k=3","SVARMIQ",2000,0.00047803171700881,0.00031068724454689,0.00064537618947073
"158","k=3","SVARMIQ",3500,0.0001452969358414,9.85010422233448e-05,0.000192092829459455
"159","k=3","SVARMIQ",5000,8.03977949905766e-05,5.36674128343157e-05,0.000107128177146837
"160","k=4","KernelSHAPIQ",50,1.92922678032073e-05,1.5424932511782e-05,2.31596030946326e-05
"161","k=4","KernelSHAPIQ",100,5.11463391990758e-05,4.06941620924499e-05,6.15985163057018e-05
"162","k=4","KernelSHAPIQ",250,4.50297863058979e-05,3.55240061336925e-05,5.45355664781032e-05
"163","k=4","KernelSHAPIQ",500,2.29120492374951e-05,1.88701334757376e-05,2.69539649992526e-05
"164","k=4","KernelSHAPIQ",750,1.97093718173496e-05,1.62181347010885e-05,2.32006089336107e-05
"165","k=4","KernelSHAPIQ",1000,0.0875012739570573,0.0408771758605838,0.134125372053531
"166","k=4","KernelSHAPIQ",2000,0.00019760440360202,0.000155596599114383,0.000239612208089657
"167","k=4","KernelSHAPIQ",3500,3.9161521623136e-05,3.02178111296886e-05,4.81052321165835e-05
"168","k=4","KernelSHAPIQ",5000,1.89997367830076e-05,1.46814975331001e-05,2.3317976032915e-05
"169","k=4","PermutationIQ",50,0.00060292545086927,0.00037823418673424,0.0008276167150043
"170","k=4","PermutationIQ",100,0.00034756125251476,0.000266733658401133,0.000428388846628387
"171","k=4","PermutationIQ",250,0.00018235837130972,0.000148995742650213,0.000215720999969227
"172","k=4","PermutationIQ",500,0.00011554403228502,9.01757484225812e-05,0.000140912316147459
"173","k=4","PermutationIQ",750,9.1424259171346e-05,7.42583929079334e-05,0.000108590125434759
"174","k=4","PermutationIQ",1000,7.17083945213907e-05,5.82301398613391e-05,8.51866491814422e-05
"175","k=4","PermutationIQ",2000,3.9900026455076e-05,3.25561386677999e-05,4.7243914242352e-05
"176","k=4","PermutationIQ",3500,2.72655712194636e-05,2.21175683485707e-05,3.24135740903565e-05
"177","k=4","PermutationIQ",5000,2.06178864562029e-05,1.65117991694711e-05,2.47239737429347e-05
"178","k=4","PermutationIQStratified",100,0.0482204527175904,0.0290458858092019,0.0673950196259788
"179","k=4","PermutationIQStratified",250,0.00133189252512755,0.00097613556573787,0.00168764948451723
"180","k=4","PermutationIQStratified",500,0.00044337277391966,0.00030222139377696,0.00058452415406236
"181","k=4","PermutationIQStratified",750,0.00018625122579763,0.000140117767897228,0.000232384683698032
"182","k=4","PermutationIQStratified",1000,0.00011607499027182,9.11507666242894e-05,0.000140999213919351
"183","k=4","PermutationIQStratified",2000,4.44283952955434e-05,3.61551298559786e-05,5.27016607351081e-05
"184","k=4","PermutationIQStratified",3500,2.89527089125353e-05,2.35362015079135e-05,3.4369216317157e-05
"185","k=4","PermutationIQStratified",5000,2.13893387896079e-05,1.71263118088802e-05,2.56523657703357e-05
"186","k=4","PermutationSamplingSII",50,1.39003872901424e-05,1.08989151375127e-05,1.69018594427722e-05
"187","k=4","PermutationSamplingSII",100,1.39003872901424e-05,1.08989151375127e-05,1.69018594427722e-05
"188","k=4","PermutationSamplingSII",250,1.39003872901424e-05,1.08989151375127e-05,1.69018594427722e-05
"189","k=4","PermutationSamplingSII",500,1.39502493446567e-05,1.09397453685384e-05,1.69607533207751e-05
"190","k=4","PermutationSamplingSII",750,1.38161015579225e-05,1.08082387109479e-05,1.68239644048971e-05
"191","k=4","PermutationSamplingSII",1000,1.39616608217448e-05,1.09422316738851e-05,1.69810899696045e-05
"192","k=4","PermutationSamplingSII",2000,1.38852751979135e-05,1.08989900493774e-05,1.68715603464495e-05
"193","k=4","PermutationSamplingSII",3500,1.43502473629647e-05,1.12737435997067e-05,1.74267511262227e-05
"194","k=4","PermutationSamplingSII",5000,1.43175742086898e-05,1.13112797268613e-05,1.73238686905183e-05
"195","k=4","SHAPIQ",50,0.22226160474354,0.148121353517,0.29640185597008
"196","k=4","SHAPIQ",100,0.101263740767932,0.0702729404662016,0.132254541069663
"197","k=4","SHAPIQ",250,0.0267464912864451,0.0189266743854393,0.0345663081874509
"198","k=4","SHAPIQ",500,0.00758662568346856,0.00522766422328981,0.00994558714364731
"199","k=4","SHAPIQ",750,0.00301640991423564,0.00202558508698323,0.00400723474148805
