"","Facetvar","Approximator","Runtime_mean","RuntimeWithCostPerBudget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"17","k=4","PermutationIQ",2.01236453533173,2.01236453533173,0.00017958015424086,0.000177193658322349,0.000181966650159371
"18","k=4","PermutationIQ",2.92405477046967,2.92405477046967,0.00013410588257289,0.00013226782058875,0.00013594394455703
"19","k=4","PermutationIQStratified",0.203362545967102,0.203362545967102,0.0298874127012155,0.0271767339728702,0.0325980914295608
"20","k=4","PermutationIQStratified",0.297512102127075,0.297512102127075,0.00840046679287639,0.00778929900784277,0.00901163457791001
"21","k=4","PermutationIQStratified",0.458603363037109,0.458603363037109,0.00273641918226019,0.00252861614086516,0.00294422222365522
"22","k=4","PermutationIQStratified",0.614912352561951,0.614912352561951,0.00114355993088527,0.00105866396952546,0.00122845589224508
"23","k=4","PermutationIQStratified",0.759111280441284,0.759111280441284,0.00078012615371256,0.000724471391443971,0.000835780915981149
"24","k=4","PermutationIQStratified",1.37422680854797,1.37422680854797,0.00029129398588826,0.000286881923204717,0.000295706048571803
"25","k=4","PermutationIQStratified",2.28370462417603,2.28370462417603,0.00018033980126438,0.000177795046441049,0.000182884556087711
"26","k=4","PermutationIQStratified",3.23362568378449,3.23362568378449,0.00013211325908398,0.000130382959032156,0.000133843559135804
"27","k=4","PermutationSamplingSII",9.56392288208008e-05,9.56392288208008e-05,0.00088302853074326,0.000866662605641939,0.000899394455844581
"28","k=4","PermutationSamplingSII",9.52625274658203e-05,9.52625274658203e-05,0.00088302853074326,0.000866662605641939,0.000899394455844581
"29","k=4","PermutationSamplingSII",9.490966796875e-05,9.490966796875e-05,0.00088302853074326,0.000866662605641939,0.000899394455844581
"30","k=4","PermutationSamplingSII",0.00334229469299316,0.00334229469299316,0.0009804972155285,0.000961104270117615,0.000999890160939385
"31","k=4","PermutationSamplingSII",0.00639232158660888,0.00639232158660888,0.00110518654266083,0.00108232616162904,0.00112804692369262
"32","k=4","PermutationSamplingSII",0.00640159130096435,0.00640159130096435,0.00109464410877904,0.00107054511631597,0.00111874310124211
"33","k=4","PermutationSamplingSII",0.0154842710494995,0.0154842710494995,0.00142715178376428,0.00139280288265094,0.00146150068487762
"34","k=4","PermutationSamplingSII",0.027700080871582,0.027700080871582,0.00177786968388296,0.00173670986612391,0.00181902950164201
"35","k=4","PermutationSamplingSII",0.0429316473007202,0.0429316473007202,0.00218681624525548,0.00213929809041451,0.00223433440009645
"36","k=4","SHAPIQ",0.0797907781600952,0.0797907781600952,1.31409983466491,1.2811699728658,1.34702969646402
"37","k=4","SHAPIQ",0.0930765342712402,0.0930765342712402,0.609099404000957,0.599550717590171,0.618648090411744
"38","k=4","SHAPIQ",0.139446558952332,0.139446558952332,0.168643465158603,0.166298570568299,0.170988359748907
"39","k=4","SHAPIQ",0.201421270370483,0.201421270370483,0.0473045563476861,0.0467911170757343,0.047817995619638
"40","k=4","SHAPIQ",0.289347758293152,0.289347758293152,0.017773616698183,0.0175837310762758,0.0179635023200902
"41","k=4","SHAPIQ",0.307206010818481,0.307206010818481,1.49251199006438,1.47448834086889,1.51053563925986
"42","k=4","SHAPIQ",0.588254709243774,0.588254709243774,0.0795293761254493,0.0787284835816343,0.0803302686692643
"43","k=4","SHAPIQ",1.02337194919586,1.02337194919586,0.030487926476023,0.0301898138890247,0.0307860390630213
"44","k=4","SHAPIQ",1.47573359966278,1.47573359966278,0.0176808553818647,0.0175272228125185,0.0178344879512109
"45","k=4","SVARMIQ",6.25771452903748,6.25771452903748,0.0452796300589474,0.0440493370225058,0.0465099230953889
"46","k=4","SVARMIQ",7.05591543674469,7.05591543674469,0.155557796490609,0.15375437262753,0.157361220353688
"47","k=4","SVARMIQ",9.63627522468567,9.63627522468567,0.0153138013577377,0.0149757069002473,0.0156518958152281
"48","k=4","SVARMIQ",13.554246506691,13.554246506691,0.0621115327922547,0.0616935827140189,0.0625294828704906
"49","k=4","SVARMIQ",17.844803571701,17.844803571701,0.0148096671472457,0.0147149224120669,0.0149044118824245
"50","k=4","SVARMIQ",38.1827998161316,38.1827998161316,0.0606589308564369,0.0599175727798558,0.0614002889330181
"51","k=4","SVARMIQ",66.4096386766434,66.4096386766434,0.0100543613997821,0.00991238326276477,0.0101963395367994
"52","k=4","SVARMIQ",107.919495749474,107.919495749474,0.00743396103618248,0.00738265619811657,0.00748526587424839
"53","k=4","SVARMIQ",151.115904183388,151.115904183388,0.00385652122528406,0.00382929588203355,0.00388374656853457
