"","Facetvar","Approximator","Budget","Prec10_mean","Prec10_ribbon_min","Prec10_ribbon_max"
"71","k=2","PermutationIQ",16,0.076,0.0692629565013991,0.0827370434986009
"72","k=2","PermutationIQ",50,0.528,0.508825186587929,0.547174813412071
"73","k=2","PermutationIQ",100,0.568,0.54672627374973,0.58927372625027
"74","k=2","PermutationIQ",250,0.682,0.663552058905877,0.700447941094123
"75","k=2","PermutationIQ",500,0.736,0.721498768525201,0.750501231474799
"76","k=2","PermutationIQ",750,0.796,0.781725718860804,0.810274281139196
"77","k=2","PermutationIQ",1000,0.804,0.788892223924112,0.819107776075888
"78","k=2","PermutationIQ",2000,0.87,0.856223356055724,0.883776643944276
"79","k=2","PermutationIQ",3500,0.882,0.870682684388378,0.893317315611622
"80","k=2","PermutationIQ",5000,0.898,0.8871240763939,0.9088759236061
"81","k=2","PermutationIQStratified",16,0.076,0.0692629565013991,0.0827370434986009
"82","k=2","PermutationIQStratified",50,0.078,0.0651301649947941,0.090869835005206
"83","k=2","PermutationIQStratified",100,0.356,0.331729416478177,0.380270583521823
"84","k=2","PermutationIQStratified",250,0.614,0.593997959287786,0.634002040712214
"85","k=2","PermutationIQStratified",500,0.68,0.666002915755525,0.693997084244475
"86","k=2","PermutationIQStratified",750,0.794,0.779041554156905,0.808958445843095
"87","k=2","PermutationIQStratified",1000,0.792,0.77719790417487,0.80680209582513
"88","k=2","PermutationIQStratified",2000,0.878,0.865451319282287,0.890548680717713
"89","k=2","PermutationIQStratified",3500,0.886,0.875305732987307,0.896694267012693
"90","k=2","PermutationIQStratified",5000,0.9,0.888571428571429,0.911428571428571
"91","k=2","PermutationSamplingSII",16,0.062,0.0486323570682405,0.0753676429317595
"92","k=2","PermutationSamplingSII",50,0.062,0.0486323570682405,0.0753676429317595
"93","k=2","PermutationSamplingSII",100,0.062,0.0486323570682405,0.0753676429317595
"94","k=2","PermutationSamplingSII",250,0.062,0.0486323570682405,0.0753676429317595
"95","k=2","PermutationSamplingSII",500,0.162,0.14894126299197,0.17505873700803
