"","Facetvar","Approximator","Budget","MSE","MSE_ribbon_min","MSE_ribbon_max"
"137","k=3","PermutationSamplingSII",750,0.00146921636884731,0.00144307971750377,0.00149535302019085
"138","k=3","PermutationSamplingSII",1000,0.00147279414273538,0.0014394711917056,0.00150611709376516
"139","k=3","PermutationSamplingSII",2000,0.00225298048293261,0.0022034674362331,0.00230249352963212
"140","k=3","PermutationSamplingSII",3500,0.00308637934243429,0.00301208619358333,0.00316067249128525
"141","k=3","PermutationSamplingSII",5000,0.00379419955624807,0.0037021866604279,0.00388621245206824
"142","k=3","SHAPIQ",50,0.396219082247898,0.387313180137892,0.405124984357904
"143","k=3","SHAPIQ",100,0.175592966397477,0.173493924814679,0.177692007980275
"144","k=3","SHAPIQ",250,0.0485098131797296,0.0478873605443971,0.0491322658150622
"145","k=3","SHAPIQ",500,0.0112901375714466,0.0111439014888987,0.0114363736539945
"146","k=3","SHAPIQ",750,0.00423925328774832,0.0041958866369259,0.00428261993857074
"147","k=3","SHAPIQ",1000,0.183501964284388,0.18069966981692,0.186304258751856
"148","k=3","SHAPIQ",2000,0.00991465948492215,0.00979940591306961,0.0100299130567747
"149","k=3","SHAPIQ",3500,0.00380830375865465,0.00376265449981765,0.00385395301749165
"150","k=3","SHAPIQ",5000,0.00222275966826779,0.00219320052092811,0.00225231881560747
"151","k=3","SVARMIQ",50,0.0121777666474947,0.0118083693313414,0.0125471639636479
"152","k=3","SVARMIQ",100,0.00792740489804731,0.0077742121489986,0.00808059764709602
"153","k=3","SVARMIQ",250,0.00527285185955631,0.00517233581702719,0.00537336790208543
"154","k=3","SVARMIQ",500,0.00110854122425511,0.00109840339416886,0.00111867905434136
"155","k=3","SVARMIQ",750,0.00082862488481213,0.000820789059771468,0.000836460709852792
"156","k=3","SVARMIQ",1000,0.024943983419397,0.0245477427190993,0.0253402241196948
"157","k=3","SVARMIQ",2000,0.00061057473974582,0.0006004945251951,0.00062065495429654
"158","k=3","SVARMIQ",3500,3.33572089161806e-05,3.15660318999819e-05,3.51483859323792e-05
"159","k=3","SVARMIQ",5000,4.02878740436096e-06,3.8077161476411e-06,4.24985866108083e-06
"160","k=4","KernelSHAPIQ",50,0.00150941421581121,0.00140979131362364,0.00160903711799878
"161","k=4","KernelSHAPIQ",100,0.0243024240422947,0.0238377644794803,0.0247670836051091
"162","k=4","KernelSHAPIQ",250,0.0274894817005005,0.0268219426966954,0.0281570207043055
"163","k=4","KernelSHAPIQ",500,0.0103121845225341,0.010117212219159,0.0105071568259092
"164","k=4","KernelSHAPIQ",750,0.00663873358554145,0.00650558658023039,0.00677188059085251
"165","k=4","KernelSHAPIQ",1000,108.348972108428,69.5419705167509,147.155973700105
"166","k=4","KernelSHAPIQ",2000,0.21077531760248,0.206949086278119,0.214601548926842
"167","k=4","KernelSHAPIQ",3500,0.0440797320893648,0.0433972609483593,0.0447622032303703
"168","k=4","KernelSHAPIQ",5000,0.0221710997168892,0.0217435690620607,0.0225986303717177
"169","k=4","PermutationIQ",50,0.00518161537992392,0.00495495991695479,0.00540827084289305
"170","k=4","PermutationIQ",100,0.00284591533375152,0.00277255050251934,0.0029192801649837
"171","k=4","PermutationIQ",250,0.00143741188804408,0.00140797644750443,0.00146684732858373
"172","k=4","PermutationIQ",500,0.00084228269990415,0.000825690521450898,0.000858874878357402
"173","k=4","PermutationIQ",750,0.00060182552319884,0.000593044478812272,0.000610606567585408
"174","k=4","PermutationIQ",1000,0.00049523644029743,0.0004874879477793,0.00050298493281556
"175","k=4","PermutationIQ",2000,0.00028212336510682,0.000277513186028651,0.000286733544184989
"176","k=4","PermutationIQ",3500,0.00017958015424086,0.000177193658322349,0.000181966650159371
"177","k=4","PermutationIQ",5000,0.00013410588257289,0.00013226782058875,0.00013594394455703
"178","k=4","PermutationIQStratified",100,0.0298874127012155,0.0271767339728702,0.0325980914295608
"179","k=4","PermutationIQStratified",250,0.00840046679287639,0.00778929900784277,0.00901163457791001
"180","k=4","PermutationIQStratified",500,0.00273641918226019,0.00252861614086516,0.00294422222365522
"181","k=4","PermutationIQStratified",750,0.00114355993088527,0.00105866396952546,0.00122845589224508
"182","k=4","PermutationIQStratified",1000,0.00078012615371256,0.000724471391443971,0.000835780915981149
"183","k=4","PermutationIQStratified",2000,0.00029129398588826,0.000286881923204717,0.000295706048571803
"184","k=4","PermutationIQStratified",3500,0.00018033980126438,0.000177795046441049,0.000182884556087711
"185","k=4","PermutationIQStratified",5000,0.00013211325908398,0.000130382959032156,0.000133843559135804
"186","k=4","PermutationSamplingSII",50,0.00088302853074326,0.000866662605641939,0.000899394455844581
"187","k=4","PermutationSamplingSII",100,0.00088302853074326,0.000866662605641939,0.000899394455844581
"188","k=4","PermutationSamplingSII",250,0.00088302853074326,0.000866662605641939,0.000899394455844581
"189","k=4","PermutationSamplingSII",500,0.0009804972155285,0.000961104270117615,0.000999890160939385
"190","k=4","PermutationSamplingSII",750,0.00110518654266083,0.00108232616162904,0.00112804692369262
"191","k=4","PermutationSamplingSII",1000,0.00109464410877904,0.00107054511631597,0.00111874310124211
"192","k=4","PermutationSamplingSII",2000,0.00142715178376428,0.00139280288265094,0.00146150068487762
"193","k=4","PermutationSamplingSII",3500,0.00177786968388296,0.00173670986612391,0.00181902950164201
"194","k=4","PermutationSamplingSII",5000,0.00218681624525548,0.00213929809041451,0.00223433440009645
"195","k=4","SHAPIQ",50,1.31409983466491,1.2811699728658,1.34702969646402
"196","k=4","SHAPIQ",100,0.609099404000957,0.599550717590171,0.618648090411744
"197","k=4","SHAPIQ",250,0.168643465158603,0.166298570568299,0.170988359748907
"198","k=4","SHAPIQ",500,0.0473045563476861,0.0467911170757343,0.047817995619638
"199","k=4","SHAPIQ",750,0.017773616698183,0.0175837310762758,0.0179635023200902
"200","k=4","SHAPIQ",1000,1.49251199006438,1.47448834086889,1.51053563925986
"201","k=4","SHAPIQ",2000,0.0795293761254493,0.0787284835816343,0.0803302686692643
"202","k=4","SHAPIQ",3500,0.030487926476023,0.0301898138890247,0.0307860390630213
"203","k=4","SHAPIQ",5000,0.0176808553818647,0.0175272228125185,0.0178344879512109
"204","k=4","SVARMIQ",50,0.0452796300589474,0.0440493370225058,0.0465099230953889
"205","k=4","SVARMIQ",100,0.155557796490609,0.15375437262753,0.157361220353688
"206","k=4","SVARMIQ",250,0.0153138013577377,0.0149757069002473,0.0156518958152281
